"CITATIONS","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE MIN","LATITUDE MAX","LONGITUDE MIN","LONGITUDE MAX","LAND OR SEA","ELEVATION MIN","ELEVATION MAX","SAMPLE NAME","ROCK NAME","MIN. AGE (YRS.)","MAX. AGE (YRS.)","GEOL.","AGE","ERUPTION DAY","ERUPTION MONTH","ERUPTION YEAR","ROCK TEXTURE","ROCK TYPE","DRILL DEPTH MIN","DRILL DEPTHAX","ALTERATION","MINERAL","MATERIAL","SIO2(WT%)","TIO2(WT%)","B2O3(WT%)","AL2O3(WT%)","CR2O3(WT%)","FE2O3(WT%)","FEO(WT%)","FEOT(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","H2OT(WT%)","CO2(WT%)","CO1(WT%)","F(WT%)","CL(WT%)","CL2(WT%)","OH(WT%)","CH4(WT%)","SO2(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","LOI(WT%)","VOLATILES(WT%)","O(WT%)","OTHERS(WT%)","HE(CCM/G)","HE(CCMSTP/G)","HE3(CCMSTP/G)","HE3(AT/G)","HE4(CCM/G)","HE4(CCMSTP/G)","HE4(AT/G)","HE4(MOLE/G)","HE4(NCC/G)","HE(NCC/G)","LI(PPM)","BE(PPM)","B(PPM)","C(PPM)","CO2(PPM)","F(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","P(PPM)","S(PPM)","CL(PPM)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","SE(PPM)","BR(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","RU(PPM)","RH(PPM)","PD(PPM)","AG(PPM)","CD(PPM)","IN(PPM)","SN(PPM)","SB(PPM)","TE(PPM)","I(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","RE(PPM)","OS(PPM)","IR(PPM)","PT(PPM)","AU(PPM)","HG(PPM)","TL(PPM)","PB(PPM)","BI(PPM)","TH(PPM)","U(PPM)","ND143_ND144","ND143_ND144_INI","EPSILON_ND","SR87_SR86","SR87_SR86_INI","PB206_PB204","PB206_PB204_INI","PB207_PB204","PB207_PB204_INI","PB208_PB204","PB208_PB204_INI","OS184_OS188","OS186_OS188","OS187_OS186","OS187_OS188","RE187_OS186","RE187_OS188","HF176_HF177","HE3_HE4","HE3_HE4(R/R(A))","HE4_HE3","HE4_HE3(R/R(A))","K40_AR40","AR40_K40","UNIQUE_ID",
"[16047]","CONVERGENT MARGIN","CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / EL SALVADOR / SAN DIEGO","BEHIND-THE-FRONT VOLCANISM","14.275","14.275","-89.4772","-89.4772","SAE","","","s_ES018B [16047]","CALC-ALKALI BASALT [16047]","","","","","","","","","VOL","","","F","","WR [16047] ","50.94","1.3","","17.58","","","","8.68","9.05","5.2","0.16","","1.16","3.59","0.44","0.45","","","","0.03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","213","94.2","","","26.6","36","47.6","80.5","17.7","","","","","15.6","580","27.9","189","7.95","0.99","","","","","","","1.24","0.1","","","0.45","450","16.7","39.4","5.64","24.7","5.51","1.76","5.49","0.87","5.19","1.05","2.86","0.42","2.8","0.42","4.54","0.48","0.28","","","","","","","0.07","4.96","","1.08","0.45","0.512875","","","0.703753","","18.666","","15.575","","38.378","","","","","","","","0.282994","","","","","","","594446",
"[16047]","CONVERGENT MARGIN","CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / EL SALVADOR / EL SINGUIL (SINGÜIL)","BEHIND-THE-FRONT VOLCANISM","14.0488","14.0488","-89.6317","-89.6317","SAE","","","s_ES024B [16047]","CALC-ALKALI BASALT [16047]","","","","","","","","","VOL","","","F","","WR [16047] ","49.24","1.09","","17.11","","","","9.08","9.6","7.6","0.16","","0.84","3.01","0.25","0.41","","","","0.03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","243","232","","","36.8","98.4","55.7","73.8","16.5","","","","","12","518","21.1","95.2","3.96","0.64","","","","","","","0.78","0.07","","","0.45","390","9.64","22.1","3.25","14.9","3.65","1.26","3.86","0.64","3.93","0.81","2.21","0.32","2.18","0.33","2.63","0.27","0.19","","","","","","","0.02","2.48","","1.17","0.48","0.512971","","","0.703615","","18.577","","15.546","","38.225","","","","","","","","0.28309","","","","","","","594447",
"[16047]","CONVERGENT MARGIN","CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / HONDURAS","EL TIGRE ISLAND N (BEHIND THE FRONT VOLCANISM)","13.2896","13.2896","-87.6418","-87.6418","SAE","","","s_H1 [16047]","CALC-ALKALI BASALT [16047]","","","","","","","","","VOL","","","F","","WR [16047] ","49.64","0.87","","18.22","","","","9.59","9.51","5.21","0.18","","0.85","3.05","0.26","1.11","","","","0.07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","257","45.8","","","30.6","22.1","95.6","82.7","18","","","","","19.6","584","18.5","69.6","14.8","1.16","","","","","","","0.78","0.15","","","0.52","481","13.2","24.2","3.15","13.6","3.21","1.11","3.33","0.53","3.23","0.66","1.83","0.27","1.82","0.27","1.87","0.75","1.19","","","","","","","0.03","2.6","","2.75","0.75","0.512982","","","0.703743","","18.593","","15.539","","38.221","","","","","","","","0.283092","","","","","","","594836",
"[16047]","CONVERGENT MARGIN","CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / HONDURAS","SACATE GRANDE SE FLANK (BEHIND THE FRONT VOLCANISM)","13.3202","13.3202","-87.6171","-87.6171","SAE","","","s_H5 [16047]","CALC-ALKALI BASALT [16047]","","","","","","","","","VOL","","","F","","WR [16047] ","51.46","0.94","","18.33","","","","10.19","9.23","3.79","0.19","","0.64","3.31","0.18","0.59","","","","0.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","325","4.44","","","27.7","5.64","148","93.7","20.2","","","","","7.81","527","39.4","58.9","2.19","0.5","","","","","","","0.62","0.11","","","0.2","462","9.7","15.2","3.05","14.6","3.87","1.42","4.73","0.73","4.51","0.98","2.69","0.38","2.44","0.37","1.48","0.1","0.18","","","","","","","0.03","2.24","","0.51","0.37","0.512994","","","0.703811","","18.525","","15.533","","38.168","","","","","","","","0.283145","","","","","","","594838",
"[16047]","CONVERGENT MARGIN","CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / HONDURAS","NEAR ZAMBRANO TOWN (BEHIND THE FRONT VOLCANISM)","14.2658","14.2658","-87.396","-87.396","SAE","","","s_H9 [16047]","CALC-ALKALI BASALT [16047]","","","","","","","","","VOL","","","F","","WR [16047] ","51.21","1.13","","17.91","","","","9.15","8.96","5.41","0.16","","1.14","3.03","0.42","0.86","","","","0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","227","108","","","31.7","45.1","66.7","99.4","19.4","","","","","16.4","605","26.4","147","6.97","0.91","","","","","","","1","0.09","","","0.4","554","16.5","34.2","5.05","22.1","4.89","1.52","4.84","0.71","4.11","0.83","2.22","0.33","2.11","0.32","3.29","0.29","0.25","","","","","","","0.07","5.02","","1.07","0.38","0.512827","","","0.704006","","18.659","","15.567","","38.367","","","","","","","","0.282976","","","","","","","594839",
"[16047]","CONVERGENT MARGIN","CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / HONDURAS","S OF PORE RIOS (SULA GRABEN) (BEHIND THE FRONT VOLCANISM)","15.2066","15.2066","-87.9612","-87.9612","SAE","","","s_H13 [16047]","CALC-ALKALI BASALT [16047]","","","","","","","","","VOL","","","F","","WR [16047] ","48.95","1.96","","17.81","","","","9.59","8.95","5.29","0.16","","1.62","3.99","0.63","0.57","","","","0.48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","201","93.3","","","30.9","44.8","29","86.5","19.3","","","","","18.4","586","35.1","278","29.5","2.29","","","","","","","1.7","0.05","","","0.24","336","24.3","50.5","6.67","27.4","6.15","1.94","6.25","0.96","5.62","1.13","3.06","0.45","2.94","0.44","5.3","1.42","0.27","","","","","","","0.07","3.35","","1.91","0.81","0.512965","","","0.703206","","18.665","","15.555","","38.278","","","","","","","","","","","","","","","594840",
"[16047]","CONVERGENT MARGIN","CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / HONDURAS","CERRO LAS CRUCITAS (W OF TEGUCIGALPA) (BEHIND THE FRONT VOLCANISM)","14.0168","14.0168","-87.3333","-87.3333","SAE","","","s_H14 [16047]","CALC-ALKALI BASALT [16047]","","","","","","","","","VOL","","","F","","WR [16047] ","51.42","1.04","","16.54","","","","9.03","8.54","5.26","0.16","","1.49","2.89","0.34","1.32","","","","0.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","231","174","","","33.8","61.7","71.1","93.4","18.2","","","","","27.6","535","73.6","149","6.52","0.67","","","","","","","0.95","0.08","","","0.38","721","38.1","59.9","11.5","50.1","11.9","3.7","12.4","1.91","11.2","2.21","5.88","0.86","5.58","0.81","3.42","0.35","0.35","","","","","","","0.08","5.45","","1.62","0.57","0.512889","","","0.704078","","18.668","","15.578","","38.406","","","","","","","","0.282969","","","","","","","594841",
"[16047]","CONVERGENT MARGIN","CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / SAN CRISTOBAL","NW NICARAGUA VOLCANIC FRONT","12.6811","12.6811","-87.0278","-87.0278","SAE","","","s_P-27A [16047]","CALC-ALKALI BASALT [16047]","","","","","","","","","VOL","","","F","","WR [16047] ","49.82","0.97","","18.2","","","","10.89","10.45","4.55","0.21","","0.71","2.83","0.2","0.32","","","","0.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","214","","","","","","","12.8","531","21.5","52.1","0.99","0.5","","","","","","","0.69","0.07","","","0.45","536","6.17","14.4","2.4","12.1","3.46","1.21","3.96","0.66","4.19","0.88","2.35","0.37","2.45","0.37","1.81","0.06","0.16","","","","","","","0.03","2.05","","0.62","0.61","","","","","","","","","","","","","","","","","","","","","","","","","594910",
"[16047]","CONVERGENT MARGIN","CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / CASITAS","NW NICARAGUA VOLCANIC FRONT","12.6857","12.6857","-86.9553","-86.9553","SAE","","","s_P-13 [16047]","CALC-ALKALI BASALT [16047]","","","","","","","","","VOL","","","F","","WR [16047] ","50.36","0.86","","18.41","","","","10.4","9.15","4.22","0.19","","1.02","2.78","0.23","1.38","","","","0.04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","271","4.28","","","27.6","6.93","117","91.1","18.7","","","","","19.6","499","24.9","66.4","1.41","0.59","","","","","","","0.68","0.11","","","0.21","704","7.86","18.4","2.97","14.3","3.87","1.17","4.09","0.68","4.25","0.88","2.5","0.37","2.47","0.37","2.01","0.08","0.18","","","","","","","0.24","3.16","","1.08","0.92","","","","","","","","","","","","","","","","","","","","","","","","","594911",
"[16047]","CONVERGENT MARGIN","CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / SAN CRISTOBAL","TELICA-SAN CRISTOBAL; NW NICARAGUA VOLCANIC FRONT","12.5965","12.5965","-86.9322","-86.9322","SAE","","","s_P2-16 [16047]","CALC-ALKALI BASALT [16047]","","","","","","","","","VOL","","","F","","WR [16047] ","48.57","0.72","","18.21","","","","9.24","12.21","5.71","0.17","","0.73","1.83","0.13","0.57","","","","0.09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","594912",
"[16047]","CONVERGENT MARGIN","CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / TELICA","NW NICARAGUA VOLCANIC FRONT","12.6073","12.6073","-86.8332","-86.8332","SAE","","","s_P-7A [16047]","CALC-ALKALI BASALT [16047]","","","","","","","","","VOL","","","F","","WR [16047] ","51.52","0.84","","17.93","","","","9.81","10.04","4.48","0.18","","1.2","2.67","0.16","0.31","","","","0.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","183","","","","","","","25.8","489","20.4","77","1.86","0.92","","","","","","","0.77","0.49","","","1.12","743","6.45","14.8","2.38","11.5","3.27","1.09","3.74","0.62","3.9","0.81","2.19","0.34","2.31","0.34","2.52","0.13","0.37","","","","","","","0.12","2.74","","1.15","1.12","","","","","","","","","","","","","","","","","","","","","","","","","594913",
"[16047]","CONVERGENT MARGIN","CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / TELICA","NW NICARAGUA VOLCANIC FRONT","12.6051","12.6051","-86.8361","-86.8361","SAE","","","s_P-9 [16047]","CALC-ALKALI BASALT [16047]","","","","","","","","","VOL","","","F","","WR [16047] ","49.78","1.01","","18.09","","","","10.1","11.03","5.51","0.17","","0.93","2.44","0.17","0.29","","","","0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","318","31.4","","","34.5","25.6","151","78.2","18.2","","","","","19.5","490","20.5","78.5","5.01","0.84","","","","","","","0.79","0.32","","","0.78","555","6.34","14.6","2.32","11.3","3.23","1.06","3.48","0.58","3.57","0.73","2","0.29","1.92","0.29","2.19","0.31","0.23","","","","","","","0.06","2.42","","0.95","0.79","","","","","","","","","","","","","","","","","","","","","","","","","594914",
"[16047]","CONVERGENT MARGIN","CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA","CONE2; NW NICARAGUA VOLCANIC FRONT","12.4696","12.4696","-86.7232","-86.7232","SAE","","","s_P-51 [16047]","CALC-ALKALI BASALT [16047]","","","","","","","","","VOL","","","F","","WR [16047] ","49.98","0.72","","17.18","","","","9.54","12.71","6.53","0.18","","0.59","1.92","0.16","0.34","","","","0.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","122","","","","","","","12","490","16.3","51.4","1.49","0.53","","","","","","","0.6","0.14","","","0.42","362","5.55","12.8","2.05","9.95","2.75","0.95","3.15","0.51","3.24","0.67","1.79","0.28","1.84","0.28","1.69","0.1","0.15","","","","","","","0.07","1.56","","0.52","0.48","","","","","","","","","","","","","","","","","","","","","","","","","594916",
"[16047]","CONVERGENT MARGIN","CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / CERRO NEGRO","NW NICARAGUA VOLCANIC FRONT","12.5076","12.5076","-86.7009","-86.7009","SAE","","","s_P-4 [16047]","CALC-ALKALI BASALT [16047]","","","","","","","","","VOL","","","F","","WR [16047] ","49.69","0.76","","18.66","","","","10.13","11.72","5.68","0.19","","0.45","2.04","0.11","0.17","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","141","","","","","","","7.19","429","14.2","32.8","0.98","0.45","","","","","","","0.41","0.17","","","0.37","365","3.23","7.43","1.22","6.28","1.96","0.81","2.43","0.42","2.77","0.58","1.57","0.24","1.64","0.25","1.13","0.07","0.15","","","","","","","0.04","1.3","","0.31","0.31","","","","","","","","","","","","","","","","","","","","","","","","","594918",
"[16047]","CONVERGENT MARGIN","CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / CERRO NEGRO","NW NICARAGUA VOLCANIC FRONT","12.5023","12.5023","-86.7005","-86.7005","SAE","","","s_P-6 [16047]","CALC-ALKALI BASALT [16047]","","","","","","","","","VOL","","","F","","WR [16047] ","49.91","0.79","","19.59","","","","9.83","11.37","4.58","0.18","","0.5","2.26","0.12","0.22","","","","0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","334","18.7","","","31.1","15.3","174","81","19.5","","","","","7.37","478","16.6","39.8","1.3","0.54","","","","","","","0.5","0.19","","","0.35","436","3.61","8.6","1.4","7.12","2.17","0.83","2.52","0.44","2.87","0.6","1.7","0.25","1.69","0.25","1.22","0.11","0.13","","","","","","","0.04","2.02","","0.4","0.36","","","","","","","","","","","","","","","","","","","","","","","","","594919",
"[16047]","CONVERGENT MARGIN","CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / CERRO NEGRO","NW NICARAGUA VOLCANIC FRONT","12.4987","12.4987","-86.7035","-86.7035","SAE","","","s_P2-3A [16047]","CALC-ALKALI BASALT [16047]","","","","","","","","","VOL","","","F","","WR [16047] ","47.5","0.61","","15.74","","","","10.3","12.44","10.03","0.19","","0.27","1.5","0.1","0.16","","","","0.04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","594920",
"[16047]","CONVERGENT MARGIN","CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / CERRO NEGRO","NW NICARAGUA VOLCANIC FRONT","12.4987","12.4987","-86.7035","-86.7035","SAE","","","s_P2-3B [16047]","CALC-ALKALI BASALT [16047]","","","","","","","","","VOL","","","F","","WR [16047] ","48.86","0.68","","21.26","","","","8.85","12.45","4.1","0.16","","0.4","2.12","0.13","0.19","","","","0.03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","594921",
"[16047]","CONVERGENT MARGIN","CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / CERRO NEGRO","NW NICARAGUA VOLCANIC FRONT","12.4987","12.4987","-86.7035","-86.7035","SAE","","","s_P2-3D [16047]","CALC-ALKALI BASALT [16047]","","","","","","","","","VOL","","","F","","WR [16047] ","49.19","0.75","","18.41","","","","10.12","12.05","5.98","0.19","","0.42","2.1","0.12","0.16","","","","0.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","594922",
"[16047]","CONVERGENT MARGIN","CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / CERRO NEGRO","NW NICARAGUA VOLCANIC FRONT","12.4984","12.4984","-86.7058","-86.7058","SAE","","","s_P2-11 [16047]","CALC-ALKALI BASALT [16047]","","","","","","","","","VOL","","","F","","WR [16047] ","48.44","0.78","","19.32","","","","9.9","11.59","4.64","0.18","","0.46","2.23","0.13","0.22","","","","0.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","350","11.3","","","31.9","13","163","85.7","18.1","","","","","7.28","481","15.1","32.5","1.15","0.46","","","","","","","0.45","0.19","","","0.37","395","3.35","7.77","1.28","6.5","1.98","0.78","2.37","0.41","2.65","0.56","1.56","0.23","1.55","0.24","1.02","0.07","0.1","","","","","","","0.04","1.64","","0.33","0.3","","","","","","","","","","","","","","","","","","","","","","","","","594923",
"[16047]","CONVERGENT MARGIN","CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / CERRO NEGRO","NW NICARAGUA VOLCANIC FRONT","12.5105","12.5105","-86.7075","-86.7075","SAE","","","s_P2-13 [16047]","CALC-ALKALI BASALT [16047]","","","","","","","","","VOL","","","F","","WR [16047] ","48.46","0.72","","16.32","","","","10.35","11.29","7.43","0.2","","0.46","2.12","0.12","0.19","","","","0.03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","326","75.3","","","44.3","40.4","146","85.3","16","","","","","7.31","402","14.6","32.1","1.1","0.48","","","","","","","0.43","0.19","","","0.37","376","3.2","7.45","1.24","6.22","1.92","0.75","2.3","0.4","2.58","0.54","1.53","0.23","1.52","0.23","1.02","0.07","0.1","","","","","","","0.03","1.75","","0.33","0.29","","","","","","","","","","","","","","","","","","","","","","","","","594924",
"[16047]","CONVERGENT MARGIN","CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / CERRO DIABOLO","NW NICARAGUA VOLCANIC FRONT","12.4726","12.4726","-86.7236","-86.7236","SAE","","","s_P-50 [16047]","CALC-ALKALI BASALT [16047]","","","","","","","","","VOL","","","F","","WR [16047] ","49.9","0.71","","17.33","","","","9.56","12.64","6.41","0.18","","0.6","1.93","0.16","0.3","","","","0.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","277","102","","","35.1","30.8","142","69.4","15.8","","","","","11.7","477","17.6","53.3","1.57","0.53","","","","","","","0.58","0.14","","","0.41","369","5.42","12.6","2.03","9.69","2.63","0.87","2.86","0.48","3","0.61","1.72","0.25","1.7","0.25","1.51","0.1","0.14","","","","","","","0.05","1.9","","0.57","0.47","","","","","","","","","","","","","","","","","","","","","","","","","594925",
"[16047]","CONVERGENT MARGIN","CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA","LAS PILAS;NW NICARAGUA VOLCANIC FRONT","12.4933","12.4933","-86.6861","-86.6861","SAE","","","s_P-19 [16047]","CALC-ALKALI BASALT [16047]","","","","","","","","","VOL","","","F","","WR [16047] ","51.28","0.84","","16.05","","","","9.48","10.86","6.06","0.18","","0.81","2.38","0.18","0.24","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","113","","","","","","","16.3","442","20.4","73.9","2.52","0.66","","","","","","","0.75","0.23","","","0.68","493","6.67","15.5","2.44","11.8","3.26","1.1","3.8","0.64","3.98","0.82","2.2","0.34","2.3","0.34","2.33","0.16","0.24","","","","","","","0.05","1.92","","0.77","0.65","","","","","","","","","","","","","","","","","","","","","","","","","594926",
"[16047]","CONVERGENT MARGIN","CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA","CABEZA DE VACA; NW NICARAGUA VOLCANIC FRONT","12.5195","12.5195","-86.6815","-86.6815","SAE","","","s_P-40A [16047]","CALC-ALKALI BASALT [16047]","","","","","","","","","VOL","","","F","","WR [16047] ","47.39","0.71","","17.55","","","","11.15","12.25","7.81","0.19","","0.36","1.63","0.09","0.26","","","","0.04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","165","","","","","","","5.7","437","12.4","27","0.72","0.24","","","","","","","0.43","0.1","","","0.25","311","3.05","6.8","1.13","5.79","1.78","0.72","2.17","0.38","2.46","0.51","1.37","0.21","1.42","0.22","0.95","0.05","0.09","","","","","","","0.04","0.99","","0.26","0.27","","","","","","","","","","","","","","","","","","","","","","","","","594927",
"[16047]","CONVERGENT MARGIN","CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA","CABEZA DE VACA; NW NICARAGUA VOLCANIC FRONT","12.5198","12.5198","-86.6807","-86.6807","SAE","","","s_P-42 [16047]","CALC-ALKALI BASALT [16047]","","","","","","","","","VOL","","","F","","WR [16047] ","48.22","0.74","","16.31","","","","11.34","10.9","8.46","0.2","","0.49","1.77","0.1","0.32","","","","0.04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","317","63.1","","","47.9","38.4","130","78.6","16","","","","","6.96","380","15.1","35.4","1.1","0.42","","","","","","","0.45","0.17","","","0.33","391","3.2","7.46","1.25","6.28","1.91","0.71","2.24","0.39","2.56","0.54","1.53","0.23","1.53","0.23","1.07","0.06","0.11","","","","","","","0.05","1.76","","0.35","0.32","","","","","","","","","","","","","","","","","","","","","","","","","594928",
"[3113]","CONVERGENT MARGIN","SUNDA ARC / SUNDA ARC / FLORES / EBULOBO / WATU KELI LAVA","","-8.808","-8.808","121.18","121.18","SAE","","","s_61330 [3113]","CALC-ALKALI BASALT [3113]","","","","","","","","PORPHYRITIC, FINE-GRAINED GROUNDMASS [3113] ","VOL","","","","","WR [3113] ","55.22","0.94","","17.74","","","","8.24","8.42","3.93","0.16","","1.06","3.14","0.22","","","","","","","","","","","","","","","","-0.06","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","","220","9","","","","7","","","","","","","","37","552.6","19","73","2","","","","","","","","","","","","3.5","244","13.7","31.9","3.79","17.7","3.77","1.02","3.52","","3.32","","1.64","","1.26","","2","","","","","","","","","","9.45","","3.6","2.25","0.512711","","","0.70468","","18.786","","15.643","","38.97","","","","","","","","","","","","","","","59953",
"[3113]","CONVERGENT MARGIN","SUNDA ARC / SUNDA ARC / FLORES / EGON","","-8.53","-8.53","122.775","122.775","SAE","","","s_E8A [3113]","CALC-ALKALI BASALT [3113]","","","","","","","","PORPHYRITIC, FINE-GRAINED GROUNDMASS [3113] ","VOL","","","","","WR [3113] ","58","0.79","","17.73","","","","6.96","7.36","3.86","0.12","","1.06","2.97","0.13","","","","","","","","","","","","","","","","0.39","","","","","","","","","","","","","","","","","","","","","","","","","","","","19","","178","62","","","","26","","","","","","","","35","394","17","69","2","","","","","","","","","","","","1.3","422","","22","","16","","","","","","","","","","","2","","","","","","","","","","","","3.8","","0.512739","","","0.70545","","","","","","","","","","","","","","","","","","","","","59956",
