"CITATIONS","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE MIN","LATITUDE MAX","LONGITUDE MIN","LONGITUDE MAX","LAND OR SEA","ELEVATION MIN","ELEVATION MAX","SAMPLE NAME","ROCK NAME","MIN. AGE (YRS.)","MAX. AGE (YRS.)","GEOL.","AGE","ERUPTION DAY","ERUPTION MONTH","ERUPTION YEAR","ROCK TEXTURE","ROCK TYPE","DRILL DEPTH MIN","DRILL DEPTHAX","ALTERATION","MINERAL","MATERIAL","SIO2(WT%)","TIO2(WT%)","B2O3(WT%)","AL2O3(WT%)","CR2O3(WT%)","FE2O3(WT%)","FEO(WT%)","FEOT(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","H2OT(WT%)","CO2(WT%)","CO1(WT%)","F(WT%)","CL(WT%)","CL2(WT%)","OH(WT%)","CH4(WT%)","SO2(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","LOI(WT%)","VOLATILES(WT%)","O(WT%)","OTHERS(WT%)","HE(CCM/G)","HE(CCMSTP/G)","HE3(CCMSTP/G)","HE3(AT/G)","HE4(CCM/G)","HE4(CCMSTP/G)","HE4(AT/G)","HE4(MOLE/G)","HE4(NCC/G)","HE(NCC/G)","LI(PPM)","BE(PPM)","B(PPM)","C(PPM)","CO2(PPM)","F(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","P(PPM)","S(PPM)","CL(PPM)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","SE(PPM)","BR(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","RU(PPM)","RH(PPM)","PD(PPM)","AG(PPM)","CD(PPM)","IN(PPM)","SN(PPM)","SB(PPM)","TE(PPM)","I(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","RE(PPM)","OS(PPM)","IR(PPM)","PT(PPM)","AU(PPM)","HG(PPM)","TL(PPM)","PB(PPM)","BI(PPM)","TH(PPM)","U(PPM)","ND143_ND144","ND143_ND144_INI","EPSILON_ND","SR87_SR86","SR87_SR86_INI","PB206_PB204","PB206_PB204_INI","PB207_PB204","PB207_PB204_INI","PB208_PB204","PB208_PB204_INI","OS184_OS188","OS186_OS188","OS187_OS186","OS187_OS188","RE187_OS186","RE187_OS188","HF176_HF177","HE3_HE4","HE3_HE4(R/R(A))","HE4_HE3","HE4_HE3(R/R(A))","K40_AR40","AR40_K40","UNIQUE_ID",
"[12263]","RIFT VOLCANICS","EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / GREATER OLKARIA(NAIVASHA)","","-0.72","-0.72","36.43","36.43","SAE","","","s_BB84.24 [12263]","MUGEARITE [12263]","0 [12263]","20000 [12263]","","QUATERNARY [12263]","","","","","VOL","","","","","WR [12263] ","54.2","2.53","","14.09","","","","11.77","6.36","2.67","0.22","","2.78","3.7","0.81","","","","","","","","","","","","","","","","0.22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","124.2","355","108.6","301.3","77.2","","","","","","","","","","","","","882","79.7","142.2","","62.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","363057",
"[12263]","RIFT VOLCANICS","EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / GREATER OLKARIA(NAIVASHA)","","-0.72","-0.72","36.43","36.43","SAE","","","s_SMN152 [12263]","MUGEARITE [12263]","0 [12263]","20000 [12263]","","QUATERNARY [12263]","","","","","VOL","","","","","WR [12263] ","54.02","2.62","","14.46","","","","10.86","6.08","2.63","0.18","","2.51","4.12","0.91","","","","","","","","","","","","","","","","0.36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.2","372","95.7","323.4","83.6","","","","","","","","","","","","","1545","94.5","157.3","","70.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","363058",
"[12263]","RIFT VOLCANICS","EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / GREATER OLKARIA(NAIVASHA)","","-0.72","-0.72","36.43","36.43","SAE","","","s_BB85.54 [12263]","MUGEARITE [12263]","0 [12263]","20000 [12263]","","QUATERNARY [12263]","","","","","VOL","","","","","WR [12263] ","51.94","2.5","","13.29","","","","10.75","5.98","2.55","0.18","","2.42","4.26","0.76","","","","","","","","","","","","","","","","2.67","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.2","365","210.9","295.9","70.8","","","","","","","","","","","","","1645","92.9","118.1","","90.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","363060",
"[12263]","RIFT VOLCANICS","EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / GREATER OLKARIA(NAIVASHA)","","-0.72","-0.72","36.43","36.43","SAE","","","s_SMN171 [12263]","MUGEARITE [12263]","0 [12263]","20000 [12263]","","QUATERNARY [12263]","","","","","VOL","","","","","WR [12263] ","55.19","3.31","","15.64","","","","12.17","1.69","1.16","0.16","","2.85","3.85","0.64","","","","","","","","","","","","","","","","1.36","","","","","","","","","","","","","","43","","","","","","","","","","","","","","24","","113","4.9","","","19","5.5","29","427","31","","","","","145.4","449","1892.3","367.2","105.9","3.6","","","","","","","1.7","0.27","","","2.2","3883","509","377","115","469","130","5.8","174","29","164","35","95","","62","8.6","10","6.8","","","","","","","","","70","","57","9.9","","","","","","","","","","","","","","","","","","","","","","","","","363075",
"[12383]","RIFT VOLCANICS","EAST AFRICAN RIFT / WESTERN EAST AFRICAN RIFT (TANGANYIKA RIFT) / VIRUNGA PROVINCE / KARISIMBI","RWANDA","-1.52","-1.52","29.43","29.43","SAE","","","s_RW103 [12383]","MUGEARITE [12383]","30000 [12383]","90000 [12383]","","PLEISTOCENE [12383]","","","","","VOL","","","","","WR [12383] ","52.2","2.35","","18.5","","3.65","4.65","","6.45","2.85","0.14","","4.25","3.75","0.55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","","","","","","","","","","","","","","","","177","16","","","0","20","13","88","","","","","","153","1394","","","","","","","","","","","","","","","","1564","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","363560",
"[12383]","RIFT VOLCANICS","EAST AFRICAN RIFT / WESTERN EAST AFRICAN RIFT (TANGANYIKA RIFT) / VIRUNGA PROVINCE / KARISIMBI","RWANDA","-1.52","-1.52","29.43","29.43","SAE","","","s_RW35 [12383]","MUGEARITE [12383]","30000 [12383]","90000 [12383]","","PLEISTOCENE [12383]","","","","","VOL","","","","","WR [12383] ","54.6","2.4","","16.8","","1.9","5.9","","5.9","2.45","0.15","","4.85","3.45","0.73","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","","","","","","","","","","","","","","","","167","20","","","0","0","0","89","","","","","","179","1087","","","","","","","","","","","","","","","","1658","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","363561",
"[9921]","CONVERGENT MARGIN","BISMARCK ARC - NEW BRITAIN ARC / BISMARCK ARC - NEW BRITAIN ARC / NEW GUINEA","PORGERA GOLD DEPOSIT","-5.47","-5.47","143.08","143.08","SAE","","","s_RJR-16 [9921]","MUGEARITE [9921]","","","","","","","","","VOL","","","","","WR [9921] ","51.85","1","","18.98","","4.28","3.49","","9.34","3.61","0.2","","1.6","5.19","0.47","","1.96","0.21","","1.26","","","","","","","","","","0.03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19","","268","9","","","","11","140","81","","","","","","29","750","19","124","67","","","","","","","","","","","","","445","34","67","","","","","","","","","","","","","","","","","","","","","","","6","","7","2","","","","","","","","","","","","","","","","","","","","","","","","","366073",
"[9921]","CONVERGENT MARGIN","BISMARCK ARC - NEW BRITAIN ARC / BISMARCK ARC - NEW BRITAIN ARC / NEW GUINEA","PORGERA GOLD DEPOSIT","-5.47","-5.47","143.08","143.08","SAE","","","s_RJR-60 [9921]","MUGEARITE [9921]","","","","","","","","","VOL","","","","","WR [9921] ","51.87","0.95","","16.73","","3.29","4.37","","10.38","6.23","0.17","","2.04","3.6","0.38","","2.51","0.2","","4.55","","","","","","","","","","0.31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24","","230","170","","","","59","60","76","","","","","","44","665","15","127","59","","","","","","","","","","","","","415","31.3","60.6","","","","","","","","","","","","","","","","","","","","","","","9","","6.6","1.7","","","","","","","","","","","","","","","","","","","","","","","","","366074",
"[9921]","CONVERGENT MARGIN","BISMARCK ARC - NEW BRITAIN ARC / BISMARCK ARC - NEW BRITAIN ARC / NEW GUINEA","PORGERA GOLD DEPOSIT","-5.47","-5.47","143.08","143.08","SAE","","","s_RJR-17 [9921]","MUGEARITE [9921]","","","","","","","","","VOL","","","","","WR [9921] ","51.89","0.96","","19.1","","4.24","3.65","","9.22","3.53","0.18","","1.66","5.08","0.49","","1.77","0.18","","1.39","","","","","","","","","","0.15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18","","247","7","","","","10","127","74","","","","","","30","770","19","141","70","","","","","","","","","","","","","415","30","59","","","","","","","","","","","","","","","","","","","","","","","6","","8","2","","","","","","","","","","","","","","","","","","","","","","","","","366075",
"[9921]","CONVERGENT MARGIN","BISMARCK ARC - NEW BRITAIN ARC / BISMARCK ARC - NEW BRITAIN ARC / NEW GUINEA","PORGERA GOLD DEPOSIT","-5.47","-5.47","143.08","143.08","SAE","","","s_RJR-20 [9921]","MUGEARITE [9921]","","","","","","","","","VOL","","","","","WR [9921] ","52","1.01","","18.61","","3.93","3.76","","9.09","3.99","0.16","","2.27","4.7","0.48","","1.82","0.25","","3.15","","","","","","","","","","0.09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24","","233","29","","","","15","74","63","","","","","","47.5","745","19","175","80","","","","","","","","","","","","","465","35","69","","","","","","","","","","","","","","","","","","","","","","","6","","7.5","2","","","","","","","","","","","","","","","","","","","","","","","","","366076",
"[9921]","CONVERGENT MARGIN","BISMARCK ARC - NEW BRITAIN ARC / BISMARCK ARC - NEW BRITAIN ARC / NEW GUINEA","PORGERA GOLD DEPOSIT","-5.47","-5.47","143.08","143.08","SAE","","","s_RJR-13 [9921]","MUGEARITE [9921]","","","","","","","","","VOL","","","","","WR [9921] ","53.6","0.86","","19.06","","4.01","3.1","","8.36","3.03","0.18","","1.7","5.68","0.42","","1.93","0.27","","1.02","","","","","","","","","","0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36","","292","44","","","","26","91","106","","","","","","13.5","770","18","137","59","","","","","","","","","","","","","360","31","62","","","","","","","","","","","","","","","","","","","","","","","9","","6.5","2","","","","","","","","","","","","","","","","","","","","","","","","","366083",
"[12458]","OCEAN ISLAND","AZORES / SAO JORGE","SERRA DO  TOPO, S. JOÃO","38.5600814819336","38.5600814819336","-27.86618","-27.86618","SAE","","","s_AZ05-O [12458]","MUGEARITE [12458]","","","","","","","","","VOL","","","","","WR [12458] ","49.92","2.354","","16.02","","","","9.68","6.35","3.31","0.153","","1.99","4.46","1.14","","","","","","","","","","","","","","","","2.93","","","","","","","","","","","","","","","","","","","","","","","","","","","","14","","119","0","","","14","0","","","","","","","","44","579","58","421","59.2","","","","","","","","","","","","0.2","457","55.6","126","15.2","66.1","14.6","4.97","13.6","2.16","11.5","2.06","5.55","0.738","4.42","0.625","9.3","4.61","","","","","","","","","","","4.64","1.54","","","","","","","","","","","","","","","","","","","","","","","","","367010",
"[12458]","OCEAN ISLAND","AZORES / SAO JORGE","SERRA DO  TOPO, S. JOÃO","38.5481796264648","38.5481796264648","-27.85593","-27.85593","SAE","","","s_AZ05-V [12458]","MUGEARITE [12458]","","","","","","","","","VOL","","","F","","WR [12458] ","50.75","2.458","","16.93","","","","9.77","7.1","3.41","0.195","","2.03","4.64","1.02","","","","","","","","","","","","","","","","0.223","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","","130","0","","","18","0","","","","","","","","45","658","54.4","438","66","","","","","","","","","","","","0.5","478","58.6","131","15.3","64.8","13.9","4.79","13.3","2.05","11.1","2","5.42","0.739","4.43","0.625","9.8","5.02","","","","","","","","","","","5.26","1.66","","","","","","","","","","","","","","","","","","","","","","","","","367017",
"[12458]","OCEAN ISLAND","AZORES / SAO JORGE","SERRA DO  TOPO, S. JOÃO","38.5500602722168","38.5500602722168","-27.8548","-27.8548","SAE","","","s_AZ05-Z [12458]","MUGEARITE [12458]","","","","","","","","","VOL","","","F","","WR [12458] ","52.9","2.239","","17","","","","8.73","6.04","2.85","0.173","","2.44","5.1","0.89","","","","","","","","","","","","","","","","0.033","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","","127","0","","","16","4","","","","","","","","60","534","57.5","526","73.4","","","","","","","","","","","","0.3","548","64.1","139","15.9","65.1","13.6","4.42","12.7","2.01","11","1.95","5.35","0.748","4.51","0.625","11.3","5.27","","","","","","","","","","","6.54","2.06","","","","","","","","","","","","","","","","","","","","","","","","","367021",
"[7589]","COMPLEX VOLCANIC SETTINGS","ETNA/SICILY / ANCIENT ALKALINE CENTRES UNIT","TIMPE DI MOSCARELLO, EASTERN SLOPE OF VOLCANO","37.73","37.73","15","15","SAE","","","s_TM3E [7589]","MUGEARITE [7589]","","","","","","","","","VOL","","","","","WR [7589] ","52.55","1.44","","18.35","","3.23","4.84","","8.09","4.21","0.15","","1.65","4.87","0.61","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","177","20","","","24","32","43","","","","","","","43","1802","26","194","68","","","","","","","","","","","","","775","80","141","12.2","48","9.3","2.93","8.7","1.09","5.06","0.91","2.63","0.37","2.29","0.32","4.5","","","","","","","","","","12","","11","","","","","","","","","","","","","","","","","","","","","","","","","","367720",
"[7589]","COMPLEX VOLCANIC SETTINGS","ETNA/SICILY / TRIFOGLIETTO UNIT","TIMPE DI MOSCARELLO, EASTERN SLOPE OF VOLCANO","37.73","37.73","15","15","SAE","","","s_TM19A [7589]","MUGEARITE [7589]","","","","","","","","","VOL","","","","","WR [7589] ","52.12","1.63","","18.07","","4.6","4.01","","8.01","4.61","0.13","","1.97","4.21","0.63","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","186","25","","","25","34","63","","","","","","","39","1777","25","207","55","","","","","","","","","","","","","833","78","142","12.5","50","10","2.95","8.8","1.08","4.68","0.87","2.42","0.33","2","0.29","4.6","","","","","","","","","","10","","12","","","","","","","","","","","","","","","","","","","","","","","","","","367722",
"[9826]","INTRAPLATE VOLCANICS","ARABIAN-NUBIAN SHIELD / SAUDI ARABIA / HARRAT KHAYBAR / JABAL AL ABYAD VOLCANIC CHAIN","","25.67","25.67","39.83","39.83","SAE","","","s_JCB 443 [9826]","MUGEARITE [9826]","","","","NEOGENE [9826]","","","","","VOL","","","","","WR [9826] ","50.3","2.07","","16.3","","8.8","3.98","","7.23","3.45","0.23","","1.49","4.56","0.87","","","","","","","","","","","","","","","","0.88","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19","541","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7024","","","","","","","","","","","","","","","","","","","","","368240",
"[9828]","RIFT VOLCANICS","EAST AFRICAN RIFT / WESTERN EAST AFRICAN RIFT (TANGANYIKA RIFT) / VIRUNGA PROVINCE","","-1.4","-1.4","29.6","29.6","SAE","","","s_TR24 [9828]","MUGEARITE [9828]","","","","MIOCENE [9828]","","","","","VOL","","","","","WR [9828] ","48.15","1.2","","17.19","","4.01","7.04","","7.65","3.85","0.19","","2.39","5.66","1.19","","","","","","","","","","","","","","","","0.99","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","368445",
"[9828]","RIFT VOLCANICS","EAST AFRICAN RIFT / WESTERN EAST AFRICAN RIFT (TANGANYIKA RIFT) / VIRUNGA PROVINCE","","-1.4","-1.4","29.6","29.6","SAE","","","s_TR24 [9828]","MUGEARITE [9828]","","","","MIOCENE [9828]","","","","","VOL","","","","","WR [9828] ","","","","","","","","","","","","","2.39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","368446",
"[9954]","RIFT VOLCANICS","EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT","BRIDGE OF GOD, 7 KM EAST OF UALO RIVER, GANJULI RIFT","5.95","5.95","37.78","37.78","SAE","","","s_ET7529 [9954]","MUGEARITE [9954]","","","","QUATERNARY [9954]","","","","","VOL","","","","","WR [9954] ","50.28","2.06","","17.03","","4.49","5.89","","7.7","3.55","0.16","","2.19","4.56","0.85","","","","","","","","","","","","","","","","0.56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","368637",
"[9954]","RIFT VOLCANICS","EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT","BRIDGE OF GOD, 3 KM EAST OF UALO RIVER, GANJULI RIFT","5.95","5.95","37.78","37.78","SAE","","","s_ET7527 [9954]","MUGEARITE [9954]","","","","QUATERNARY [9954]","","","","","VOL","","","","","WR [9954] ","50.67","1.5","","19.24","","3.8","4.4","","7.95","3.11","0.16","","2.09","4.11","0.54","","","","","","","","","","","","","","","","1.83","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","368638",
"[9954]","RIFT VOLCANICS","EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT","BRIDGE OF GOD, 9 KM EAST OF UALO RIVER, GANJULI RIFT","5.95","5.95","37.78","37.78","SAE","","","s_ET7530 [9954]","MUGEARITE [9954]","","","","QUATERNARY [9954]","","","","","VOL","","","","","WR [9954] ","53.61","1.35","","19.89","","5.49","2.03","","6.22","1.9","0.15","","2.58","5.18","0.55","","","","","","","","","","","","","","","","0.65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","368639",
"[7288]","INTRAPLATE VOLCANICS","BALTIC SHIELD / KOLA-LAPLAND PROVINCE / PECHENGA-PASVIK GREENSTONE BELT / NORTHERN PECHENGA GROUP - KUETSJÄRVI FORMATION","","69.42","69.53","30.4","31.05","SAE","","","s_PII/1 [7288]","MUGEARITE [7288]","","","PALEO [7288]","PROTEROZOIC [7288]","","","","","VOL","","","","","WR [7288] ","50.11","2.36","","13.44","","","","13.02","7.97","4.05","0.16","","1.51","4.71","0.65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","440","99","","","","92","","","","","","","","34","902","13","187","54","","","","","","","","","","","","","436","58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","374956",
"[12763]","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / CZECH REPUBLIC / BOHEMIAN MASSIF","","50.623","50.623","14.124","14.124","SAE","","","s_EG0216 [12763]","MUGEARITE [12763]","","","","CENOZOIC [12763]","","","","","VOL","","","","","WR [12763] ","49.78","2.31","","16.41","","","","7.79","8.19","3","0.19","","3.06","4.7","0.5","","","","","","","","","","","","","","","","3.37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","","","","17","","120","","","","","","117","1285","","508","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","381419",
"[12783]","RIFT VOLCANICS","MID-AFRICAN RIFT SYSTEM / CAMEROON LINE (CONTINENTAL SECTION) / CENTRAL CAMEROON LINE / MOUNT BAMBOUTO","","6.25","6.25","10.5","10.5","SAE","","","s_CB2 [12783]","MUGEARITE [12783]","","","","","","","","","VOL","","","","","WR [12783] ","51.46","1.88","","16.44","","","","8.66","5.87","2.16","0.24","","2.61","4.89","1.03","","","","","","","","","","","","","","","","2.04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","8.63","0","","","","","","","","49.96","1148","34.37","458.9","85.09","","","","","","","","","","","","","996.4","73.06","153.8","18.49","72.14","13.17","4.83","","1.38","","","","","","0.42","9.37","6.35","","","","","","","","","4.41","","7.08","","","","","","","","","","","","","","","","","","","","","","","","","","382100",
"[6703]","INTRAPLATE VOLCANICS","NEW ZEALAND / SOUTH ISLAND / CAMPBELL ISLAND / MOUNT DUMAS","","-52.5","-52.5","169.17","169.17","SAE","","","s_OU39888 [6703]","MUGEARITE [6703]","","","","","","","","","VOL","","","","","WR [6703] ","55.1","1.68","","16.61","","1.7","8.51","","5.3","1.87","0.22","","2.43","5.87","0.71","","","","","","","","","","","","","","","","1.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58","","","","","0","","","","","","","","66","488","55","545","105","","","","","","","","","","","","","611","70","150","","","","","","","","","","","","","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","386857",
"[15109][18050]","CONVERGENT MARGIN","LIGURIA-SARDO-TYRRHENIAN ARC / SARDINIA / SOUTHERN SARDINIA / CAPO FERRATO","","39.3","39.3","9.63","9.63","SAE","","","s_MAL 3 [15109]","NOT GIVEN [15109] / MUGEARITE [18050]","","","","PLIOCENE-QUATERNARY [15109] / CENOZOIC [18050]","","","","","VOL","","","","","WR [15109] ","54.75","1.46","","16.83","","8.95","","","5.93","4.24","0.18","","3.23","3.6","0.84","","","","","","","","","","","","","","","","1.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","","79","37","","","18","31","","75","","","","","","65","593","33.5","313","54.2","","","","","","","","","","","","1.42","1023","51","105","12.7","50","9.8","3.16","8","1.21","6.5","1.21","3.1","0.42","2.78","0.39","6.9","3.5","","","","","","","","","3.5","","7.8","1.92","0.512746","","","0.70437","","18.928","","15.661","","39.055","","","","","","","","0.282865","","","","","","","386942",
"[12998]","INTRAPLATE VOLCANICS","BALTIC SHIELD / KOLA-LAPLAND PROVINCE / PECHENGA-PASVIK GREENSTONE BELT / NORTHERN PECHENGA GROUP - KOLOSJOKI FORMATION","","69.34","69.47","30.15","30.85","SAE","","","s_S-9 [12998]","MUGEARITE [12998]","","","","PROTEROZOIC [12998]","","","","","VOL","","","","","WR [12998] ","48.95","2.15","","14.74","0.05","9.97","5.14","","1.43","6.61","0.174","0.016","0.88","5.98","0.31","","2.81","0.18","","","","","","","","","","","","0.03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.9","326","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7115","","","","","","","","","","","","","","","","","","","","","387055",
"[12998]","INTRAPLATE VOLCANICS","BALTIC SHIELD / KOLA-LAPLAND PROVINCE / PECHENGA-PASVIK GREENSTONE BELT / NORTHERN PECHENGA GROUP - KOLOSJOKI FORMATION","","69.34","69.47","30.15","30.85","SAE","","","s_S-6 [12998]","MUGEARITE [12998]","","","","PROTEROZOIC [12998]","","","","","VOL","","","","","WR [12998] ","50.35","2.39","","17.1","0.03","11.92","2.84","","1.42","2.05","0.08","0.007","3.15","5.97","0.34","","2.13","0.32","","0.22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","387057",
"[12998]","INTRAPLATE VOLCANICS","BALTIC SHIELD / KOLA-LAPLAND PROVINCE / PECHENGA-PASVIK GREENSTONE BELT / NORTHERN PECHENGA GROUP - KOLOSJOKI FORMATION","","69.34","69.47","30.15","30.85","SAE","","","s_S-1 [12998]","MUGEARITE [12998]","","","","PROTEROZOIC [12998]","","","","","VOL","","","","","WR [12998] ","53.85","1.9","","16.04","0.03","9.63","2.88","","1.56","2.81","0.075","0.006","0.8","7.97","0.4","","1.85","","","","","","","","","","","","","0.03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.3","160","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7158","","","","","","","","","","","","","","","","","","","","","387058",
"[12998]","INTRAPLATE VOLCANICS","BALTIC SHIELD / KOLA-LAPLAND PROVINCE / PECHENGA-PASVIK GREENSTONE BELT / NORTHERN PECHENGA GROUP - KOLOSJOKI FORMATION","","69.34","69.47","30.15","30.85","SAE","","","s_S-7 [12998]","MUGEARITE [12998]","","","","PROTEROZOIC [12998]","","","","","VOL","","","","","WR [12998] ","54.81","2.33","","12.52","0.09","13.59","2.9","","2.27","2.35","0.096","0.029","0.3","5.96","0.17","","1.97","","","0","","","","","","","","","","0.04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.39","141","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7078","","","","","","","","","","","","","","","","","","","","","387059",
"[12969]","OCEAN ISLAND","ICELAND / ICELAND / SNAEFELLSJÖKULL","EASTERN SNAEFELLSNES PENINSULA, KLIFFHRAUN","64.79","64.79","-23.664","-23.664","SAE","","","s_H93B [12969]","MUGEARITE [12969]","0 [12969]","8000 [12969]","","HOLOCENE [12969]","","","","APHYRIC [12969] ","VOL","","","","","WR [12969] ","52.08","2.49","","15.54","","","","10.5","7","3.21","0.25","","2.04","4.17","1.2","0.38","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","187","0","","","30","13","","133","","","","","","45.6","517","54.7","402","88.1","","","","","","","","","","","","0.507","848","67.1","145","17.8","72.2","13.9","4.49","12.9","1.82","10.3","2","5.05","0.758","4.95","0.734","9.06","4.84","","","","","","","","","3.05","","5.08","1.54","","","","","","","","","","","","","","","","","","","","","","","","","387084",
