"CITATIONS","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE MIN","LATITUDE MAX","LONGITUDE MIN","LONGITUDE MAX","LAND OR SEA","ELEVATION MIN","ELEVATION MAX","SAMPLE NAME","ROCK NAME","MIN. AGE (YRS.)","MAX. AGE (YRS.)","GEOL.","AGE","ERUPTION DAY","ERUPTION MONTH","ERUPTION YEAR","ROCK TEXTURE","ROCK TYPE","DRILL DEPTH MIN","DRILL DEPTHAX","ALTERATION","MINERAL","MATERIAL","SIO2(WT%)","TIO2(WT%)","B2O3(WT%)","AL2O3(WT%)","CR2O3(WT%)","FE2O3(WT%)","FEO(WT%)","FEOT(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","H2OT(WT%)","CO2(WT%)","CO1(WT%)","F(WT%)","CL(WT%)","CL2(WT%)","OH(WT%)","CH4(WT%)","SO2(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","LOI(WT%)","VOLATILES(WT%)","O(WT%)","OTHERS(WT%)","HE(CCM/G)","HE(CCMSTP/G)","HE3(CCMSTP/G)","HE3(AT/G)","HE4(CCM/G)","HE4(CCMSTP/G)","HE4(AT/G)","HE4(MOLE/G)","HE4(NCC/G)","HE(NCC/G)","LI(PPM)","BE(PPM)","B(PPM)","C(PPM)","CO2(PPM)","F(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","P(PPM)","S(PPM)","CL(PPM)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","SE(PPM)","BR(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","RU(PPM)","RH(PPM)","PD(PPM)","AG(PPM)","CD(PPM)","IN(PPM)","SN(PPM)","SB(PPM)","TE(PPM)","I(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","RE(PPM)","OS(PPM)","IR(PPM)","PT(PPM)","AU(PPM)","HG(PPM)","TL(PPM)","PB(PPM)","BI(PPM)","TH(PPM)","U(PPM)","ND143_ND144","ND143_ND144_INI","EPSILON_ND","SR87_SR86","SR87_SR86_INI","PB206_PB204","PB206_PB204_INI","PB207_PB204","PB207_PB204_INI","PB208_PB204","PB208_PB204_INI","OS184_OS188","OS186_OS188","OS187_OS186","OS187_OS188","RE187_OS186","RE187_OS188","HF176_HF177","HE3_HE4","HE3_HE4(R/R(A))","HE4_HE3","HE4_HE3(R/R(A))","K40_AR40","AR40_K40","UNIQUE_ID",
"[717]","OCEAN ISLAND","FERNANDO DE NORONHA ARCHIPELAGO / FERNANDO DE NORONHA","","-3.85","-3.85","-32.42","-32.42","SAE","","","s_FN38 [717]","HAWAIITE [717]","","","","","","","","","VOL","","","","","WR [717] ","45.32","3.34","","15.31","","","","11.81","9.3","4.75","0.2","","2.25","3.28","0.74","","","","","","","","","","","","","","","","0.99","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38543",
"[791]","SEAMOUNT","LOUISVILLE SEAMOUNT CHAIN / UNNAMED SEAMOUNT (LOUISVILLE SEAMOUNT CHAIN)","","-30.17","-30.17","-173.43","-173.43","SAQ","-3291","-3291","s_SOTW9-48-2 [791]","HAWAIITE [791]","","","","","","","","","VOL","","","","","WR [791] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.06","568","","","","","","","","","","","","","","","","","","","","12.68","6.819","","","","","","","","","","","","","","","","","","","","","","","","0.51293","","","0.703657","","19.452","","15.632","","39.216","","","","","","","","","","","","","","","38567",
"[791]","SEAMOUNT","LOUISVILLE SEAMOUNT CHAIN / UNNAMED SEAMOUNT (LOUISVILLE SEAMOUNT CHAIN)","","-27.47","-27.47","-174.41","-174.41","SAQ","-3593","-3593","s_SOTW9-52-1 [791]","HAWAIITE [791]","","","","","","","","","VOL","","","","","WR [791] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.13","620.4","","","","","","","","","","","","","","","","","","","","62.02","5.751","","","","","","","","","","","","","","","","","","","","","","","","0.512888","","","0.703396","","","","","","","","","","","","","","","","","","","","","38568",
"[15109][18050]","CONVERGENT MARGIN","LIGURIA-SARDO-TYRRHENIAN ARC / SARDINIA / SOUTHERN SARDINIA / MONTE ARCI VOLCANIC COMPLEX","","39.7","39.7","8.8","8.8","SAE","","","s_MAL 10 [15109]","NOT GIVEN [15109] / HAWAIITE [18050]","","","","PLIOCENE-PLEISTOCENE [15109] / CENOZOIC [18050]","","","","","VOL","","","","","WR [15109] ","50.59","2.38","","16.34","","11.15","","","7.26","5.91","0.14","","2.79","2.88","0.57","","","","","","","","","","","","","","","","1.41","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.9","","172","117","","","39","157","46","114","","","","","","50","883","24.3","253","55.2","","","","","","","","","","","","0.51","1150","48.43","81.42","10.73","40.35","7.45","2.43","6.65","0.93","4.61","0.82","2","0.24","1.52","0.2","6.15","3.67","","0.000000148","0.000000028","","","","","","9","","6.7","1.12","0.512632","","","0.70428","","17.976","","15.564","","37.978","","","","","0.1566","","","0.282772","","","","","","","386949",
"[12969]","OCEAN ISLAND","ICELAND / ICELAND / SNAEFELLSJÖKULL","EASTERN SNAEFELLSNES PENINSULA, BREIDAVIK","64.802","64.802","-23.62","-23.62","SAE","","","s_CIS301 [12969]","HAWAIITE [12969]","0 [12969]","10000 [12969]","","HOLOCENE [12969]","","","","APHYRIC [12969] ","VOL","","","","","WR [12969] ","48.08","3.62","","14.91","","","","13.06","8.8","4.45","0.25","","1.52","3.55","1.24","0.11","","","","0.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","309","0","","","34","4","","135","","","","","","31.9","566","45.9","338","78.6","","","","","","","","","","","","0.315","673","54.4","121","15","61.6","12.1","4.02","11.3","1.62","8.89","1.71","4.46","0.627","4","0.597","6.81","4.2","","","","","","","","","2.18","","3.66","1.11","0.512952","","","0.703355","","18.969","","15.51","","38.577","","","","","","","","","","","","","","","387079",
"[12969]","OCEAN ISLAND","ICELAND / ICELAND / SNAEFELLSJÖKULL","EASTERN SNAEFELLSNES PENINSULA, BERUVIKURHRAUN","64.768","64.768","-23.876","-23.876","SAE","","","s_CIS300 [12969]","HAWAIITE [12969]","0 [12969]","8000 [12969]","","HOLOCENE [12969]","","","","APHYRIC [12969] ","VOL","","","","","WR [12969] ","48.64","3.32","","15.14","","","","12.55","8.52","4.4","0.25","","1.59","3.66","1.37","0.25","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","262","0","","","32","0","","136","","","","","","33.9","580","48","348","80.3","","","","","","","","","","","","0.388","708","57.6","128","15.9","65.1","12.7","4.22","11.9","1.69","9.28","1.78","4.66","0.648","4.17","0.619","7.11","4.27","","","","","","","","","2.46","","3.9","1.19","0.51295","","","0.703357","","18.957","","15.5","","38.54","","","","","","","","","","","","","","","387080",
"[12969]","OCEAN ISLAND","ICELAND / ICELAND / SNAEFELLSJÖKULL","SNAEFELLSNES PENINSULA, HAAHRAUN, SOUTHERN SLOPE OF VOLCANO","64.742","64.742","-23.743","-23.743","SAE","","","s_H96 [12969]","HAWAIITE [12969]","0 [12969]","10000 [12969]","","HOLOCENE [12969]","","","","","VOL","","","","","WR [12969] ","48","3.51","","15.05","","","","12.39","8.84","4.17","0.25","","1.52","3.53","1.32","0.27","","","","0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","306","0","","","38","13","","130","","","","","","31.8","554","49.3","318","77.6","","","","","","","","","","","","0.349","688","57.7","128","16","66","12.8","4.26","12.1","1.68","9.43","1.8","4.5","0.662","4.24","0.623","7.29","4.4","","","","","","","","","2.37","","3.82","1.15","0.512962","","","0.703347","","18.974","","15.517","","38.591","","","","","","","","","","","","","","","387081",
"[12969]","OCEAN ISLAND","ICELAND / ICELAND / SNAEFELLSJÖKULL","EASTERN SNAEFELLSNES PENINSULA, HNAUSARHRAUN","64.805","64.805","-23.636","-23.636","SAE","","","s_H92 [12969]","HAWAIITE [12969]","0 [12969]","8000 [12969]","","HOLOCENE [12969]","","","","","VOL","","","","","WR [12969] ","48.2","3.35","","14.86","","","","12.23","8.59","4.01","0.26","","1.62","3.6","1.43","0.23","","","","0.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","291","0","","","37","15","","135","","","","","","34.3","546","51","330","79.5","","","","","","","","","","","","0.389","711","60.5","134","16.8","68.9","13.5","4.43","12.6","1.76","9.78","1.88","4.66","0.691","4.4","0.652","7.47","4.53","","","","","","","","","2.39","","3.99","1.22","","","","","","","","","","","","","","","","","","","","","","","","","387083",
"[216][18020]","OCEAN ISLAND","HAWAIIAN ISLANDS / KAHOOLAWE / POST-SHIELD STAGE","KAMAMA VENT","20.5","20.5","-156.67","-156.67","SAE","229","229","s_129 [216] / s_KAH 129 [18020]","HAWAIITE [216]","","","","","","","","","VOL","","","M","","WR [216] ","50.12","3","","15.73","","5.25","6.18","10.91","8.28","5.46","0.17","","1.26","3.56","0.82","","","","","","","","","","","","","","","","1.51","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","217","88","","","","160","","194","","","","","","14","528","40","331","25.4","","","","","","","","","","","","","390","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.512799","","","0.704545","","18.0118","","15.4562","","37.8657","","","","","","","","0.282994","","","","","","","3877",
"[216][18020]","OCEAN ISLAND","HAWAIIAN ISLANDS / KAHOOLAWE / POST-SHIELD STAGE","KAMAMA VENT","20.5","20.5","-156.67","-156.67","SAE","229","229","s_130 [216] / s_KAH 130 [18020]","HAWAIITE [216]","","","","","","","","","VOL","","","M","","WR [216] ","50.13","2.98","","15.74","","4.88","6.64","11.04","8.08","5.16","0.14","","1.34","3.77","0.86","","","","","","","","","","","","","","","","1.21","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.2","","215","108","","","","133","","140","","","","","","20","502","39","313","24.7","","","","","","","","","","","","","348","23.8","60.7","","36.8","9.53","3.05","","1.51","","","","","2.77","0.41","7.13","","","","","","","","","","","","1.47","","0.512795","","","0.704358","","18.0107","","15.4561","","37.8665","","","","","","","","0.282986","","","","","","","3878",
"[216][18020]","OCEAN ISLAND","HAWAIIAN ISLANDS / KAHOOLAWE","KAMAMA VENT","20.5","20.5","-156.67","-156.67","SAE","232","232","s_128 [216] / s_KAH 128 [18020]","HAWAIITE [216]","","","","","","","","","VOL","","","M","","WR [216] ","50.15","3.04","","16.64","","11.04","0.58","10.53","7.86","3.85","0.16","","1.68","4.05","1.02","","","","","","","","","","","","","","","","1.41","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.7","","145","25","","","","68","","172","","","","","","20","612","48","436","36.9","","","","","","","","","","","","","432","39.4","97.3","","57.9","14.1","4.35","","1.94","","","","","4.2","0.53","9.69","","","","","","","","","","","","2.88","","0.512809","","","0.704173","","18.0145","","15.4572","","37.8631","","","","","","","","0.282995","","","","","","","3879",
"[771]","OCEAN ISLAND","MARQUESAS / EIAO","","-8","-8","-140.67","-140.67","SAE","","","s_EAO-17 [771]","HAWAIITE [771]","","","","","","","","","VOL","","","","","WR [771] ","49","3.38","","15.55","","","","10.73","7.7","3.46","0.16","","1.61","3.9","0.91","1.58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","","","","","","","","","","","","","","","","278","10","","","26","11","25","136","","","","","","35","705","","","","","","","","","","","","","","","","330","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38807",
"[322][341][313]","OCEAN ISLAND","HAWAIIAN ISLANDS / MAUI / HALEAKALA / POST-SHIELD STAGE / KULA SERIES","DRILL CORE H85","20.72","20.72","-156.17","-156.17","SAE","","","s_H85-1 [322]","HAWAIITE [322] / ALKALI BASALT [341]","","","","","","","","WEAKLY TO VIRTUALLY APHYRIC [322] ","VOL","300","300","F","","WR [322] ","45.87","4.84","","13.81","","","","14.34","9.51","5.19","0.2","","1.09","3.41","0.56","0.63","","","","0.55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2444","","","8136","","28.1","","360","","","","46.7","51","","138","","","","","","19","580","","291","32.5","","","","","","","","","","","","","328","27.7","68.7","","38.5","9.33","3.28","","1.25","","1.5","","","2.69","0.38","6.96","2.4","","","","","","","","","","","2.1","","0.513","","","0.70344","","18.356","","15.487","","38.014","","","","","","","","","","","","","","","3893",
"[322][341]","OCEAN ISLAND","HAWAIIAN ISLANDS / MAUI / HALEAKALA / POST-SHIELD STAGE / KULA SERIES","DRILL CORE H85","20.72","20.72","-156.17","-156.17","SAE","","","s_H85-12 [322]","HAWAIITE [322] / ALKALI BASALT [341]","","","","","","","","WEAKLY TO VIRTUALLY APHYRIC [322] ","VOL","240","240","F","","WR [322] ","45.57","4.03","","14.74","","","","13.46","10.09","5.18","0.22","","1.23","3.29","0.56","0.53","","","","0.46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2444","","","9547","","24.3","","315","","","","45","35","","112","","","","","","22.9","719","","299","37.3","","","","","","","","","","","","","435","32.9","76","","43.6","9.99","3.34","","1.27","","1.4","","","2.64","0.37","7.38","2.5","","","","","","","","","","","2.5","","0.51304","","","0.7034","","","","","","","","","","","","","","","","","","","","","3899",
"[322][341]","OCEAN ISLAND","HAWAIIAN ISLANDS / MAUI / HALEAKALA / POST-SHIELD STAGE / KULA SERIES","DRILL CORE H85","20.72","20.72","-156.17","-156.17","SAE","","","s_H85-13 [322]","HAWAIITE [322] / ALKALI BASALT [341]","","","","","","","","WEAKLY TO VIRTUALLY APHYRIC [322] ","VOL","229","229","F","","WR [322] ","45.76","4.29","","14.64","","","","13.73","10.09","4.67","0.22","","1.16","3.12","0.55","0.6","","","","0.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2400","","","9658","","21.2","","323","","","","39.5","8","","144","","","","","","18.5","733","","304","39.6","","","","","","","","","","","","","420","32.6","79.1","","46.1","10.27","3.29","","1.35","","1.5","","","2.7","0.36","7.48","2.4","","","","","","","","","","","2.2","","0.51309","","","0.70333","","","","","","","","","","","","","","","","","","","","","3900",
"[10135][10886]","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - PALEOZOIC / GREAT BRITAIN / SCOTLAND","HAREHEUGH CRAIGS, KELSO","55.6","55.6","-2.43","-2.43","SAE","","","s_K65 [10135]","HAWAIITE [10135]","320000000 [10135] / 361000000 [10886]","360000000 [10135] / 361000000 [10886]","","CARBONIFEROUS [10135]","","","","","VOL","","","","","WR [10135] ","50.66","2.45","","14.68","","","","11.1","6.92","4.88","0.16","","1.76","3.47","0.61","","","","","","","","","","","","","","","","0.62","","","","","","","","","","","","","","","","","","","","","","","","","","","","18","","137","112","","","","102","42","124","","","","","","28.1","463.7","38","549","35","","","","","","","","","","","","","615","33","82","","44.1","10.5","","","","","","","","","","","","","","","","","","","","3.1","","","1.2","0.512738","","","0.70408","","19.754","","15.656","","39.566","","","","","","","","","","","","","","","393464",
"[10135][10886]","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - PALEOZOIC / GREAT BRITAIN / SCOTLAND","CLYDE PLATEAU","55.8","55.8","-4.6","-4.6","SAE","","","s_HS148 [10135]","HAWAIITE [10135]","320000000 [10135] / 322000000 [10886]","360000000 [10135] / 322000000 [10886]","","CARBONIFEROUS [10135]","","","","","VOL","","","","","WR [10135] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.9","541.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.9","","","0.7","","","","0.704","","19.158","","15.629","","39.086","","","","","","","","","","","","","","","393483",
"[11928]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / JIANGSU PROVINCE","JIANGSU BASIN","32.33","32.33","118.83","118.83","SAE","","","s_JY-9 [11928]","HAWAIITE [11928]","","","","NEOGENE [11928]","","","","","VOL","","","","","WR [11928] ","46.55","2.05","","14.51","","","","11.96","7.1","9.01","0.15","","1.41","3.97","0.5","","2.19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","160","390","","","","370","","","","","","","","49.1","689","22.5","166","49.9","","","","","","","","","","","","","354","","58.7","","25.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.70367","","","","","","","","","","","","","","","","","","","","","394806",
"[11928]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / JIANGSU PROVINCE","JIANGSU BASIN","31.5","31.5","118.83","118.83","SAE","","","s_JJ-54 [11928]","HAWAIITE [11928]","","","","NEOGENE [11928]","","","","","VOL","","","","","WR [11928] ","45.48","2.35","","15.1","","","","10.91","8.39","6.66","0.14","","1.79","4.61","1.02","","3.59","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","138","","","","","","","","39.7","1084","25","212","69.8","","","","","","","","","","","","","441","","87.9","","36.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.70361","","","","","","","","","","","","","","","","","","","","","394807",
"[11928]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / JIANGSU PROVINCE","JIANGSU BASIN","34.5","34.5","118.83","118.83","SAE","","","s_JD-4 [11928]","HAWAIITE [11928]","","","","NEOGENE [11928]","","","","","VOL","","","","","WR [11928] ","46.72","2.1","","13.01","","","","10.72","7.83","6.57","0.16","","2.68","6.49","1.36","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","135","227","","","","143","","","","","","","","44.3","1234","36.4","255","96.8","","","","","","","","","","","","","581","","165","","52.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.70388","","","","","","","","","","","","","","","","","","","","","394808",
"[11928]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / JIANGSU PROVINCE","JIANGSU BASIN","32.33","32.33","118.83","118.83","SAE","","","s_JY-10 [11928]","HAWAIITE [11928]","","","","NEOGENE [11928]","","","","","VOL","","","","","WR [11928] ","53.71","1.33","","16.29","","","","8.3","7.62","3.96","0.11","","1.69","4.88","0.48","","1.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","149","136","","","","99.2","","","","","","","","29.7","491","22.6","124","29","","","","","","","","","","","","","307","","29.4","","15.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.70399","","","","","","","","","","","","","","","","","","","","","394809",
"[11928]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / JIANGSU PROVINCE","JIANGSU BASIN","31.83","31.83","119.17","119.17","SAE","","","s_JJ-46 [11928]","HAWAIITE [11928]","","","","NEOGENE [11928]","","","","","VOL","","","","","WR [11928] ","49.12","1.83","","15.35","","","","9.7","8.45","6.54","0.14","","1.21","4.2","0.44","","2.96","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","175","194","","","","146","","","","","","","","36.4","601","24.1","129","30.7","","","","","","","","","","","","","335","","36.1","","16.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.70421","","","","","","","","","","","","","","","","","","","","","394810",
"[11928]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / HEBEI PROVINCE","","40.83","40.83","114.83","114.83","SAE","","","s_T-01 [11928]","HAWAIITE [11928]","","","","NEOGENE [11928]","","","","","VOL","","","","","WR [11928] ","44.97","2.52","","14.45","","","","11.57","7.26","8.9","0.15","","2.03","4.8","1.11","","2.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","182","115","","","","161","","","","","","","","46.4","1333","23.6","270","74.6","","","","","","","","","","","","","676","","119","","44.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.70397","","","","","","","","","","","","","","","","","","","","","394826",
"[11928]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / HEBEI PROVINCE","","40.83","40.83","114.83","114.83","SAE","","","s_HC-32 [11928]","HAWAIITE [11928]","","","","NEOGENE [11928]","","","","","VOL","","","","","WR [11928] ","42.76","2.59","","14.29","","","","13.88","7.79","6.61","0.17","","2.58","5.31","1.38","","2.76","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","187","168","","","","161","","","","","","","","36.9","1229","25","263","80.5","","","","","","","","","","","","","451","","110","","43.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.70383","","","","","","","","","","","","","","","","","","","","","394827",
"[11928]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / LIAONING PROVINCE","","41.83","41.83","124.17","124.17","SAE","","","s_FU-LI [11928]","HAWAIITE [11928]","","","","NEOGENE [11928]","","","","","VOL","","","","","WR [11928] ","47.62","2.41","","14.89","","","","11.92","7.56","5.94","0.15","","1","5.79","0.81","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","207","208","","","","136","","","","","","","","56.9","893","26.4","230","64.3","","","","","","","","","","","","","447","","116","","42.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.70402","","","","","","","","","","","","","","","","","","","","","394830",
"[11928]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / HEBEI PROVINCE","","40.17","40.17","113.67","113.67","SAE","","","s_SD-7 [11928]","HAWAIITE [11928]","","","","QUATERNARY [11928]","","","","","VOL","","","","","WR [11928] ","48.96","2.45","","14.73","","","","11.44","7.13","5.03","0.16","","1.72","5.24","0.99","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","185","192","","","","194","","","","","","","","27.8","732","35.1","290","51.4","","","","","","","","","","","","","398","","103","","41.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.70351","","","","","","","","","","","","","","","","","","","","","394837",
"[11928]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / HEBEI PROVINCE","","40.17","40.17","113.67","113.67","SAE","","","s_SD-17 [11928]","HAWAIITE [11928]","","","","QUATERNARY [11928]","","","","","VOL","","","","","WR [11928] ","49.5","2.33","","15.55","","","","12.42","6.86","4.43","0.16","","1.7","4.92","0.72","","1.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","163","178","","","","154","","","","","","","","26","715","34.8","270","46.1","","","","","","","","","","","","","352","","94.4","","37.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.70355","","","","","","","","","","","","","","","","","","","","","394838",
"[11928]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / HEBEI PROVINCE","","38","38","114.17","114.17","SAE","","","s_HJ-3 [11928]","HAWAIITE [11928]","","","","QUATERNARY [11928]","","","","","VOL","","","","","WR [11928] ","49.06","2.46","","15.13","","","","9.97","7.84","6.76","0.13","","1.44","4.7","0.93","","1.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","166","129","","","","155","","","","","","","","20.6","885","28.7","249","59.9","","","","","","","","","","","","","374","","99","","36.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.70332","","","","","","","","","","","","","","","","","","","","","394840",
"[11928]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / HEBEI PROVINCE","","40.17","40.17","113.67","113.67","SAE","","","s_SD-9 [11928]","HAWAIITE [11928]","","","","QUATERNARY [11928]","","","","","VOL","","","","","WR [11928] ","49.99","1.91","","17.2","","","","10.91","8.6","4.77","","","0.79","4.26","0.21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.3","413","28.2","158","19.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.70448","","","","","","","","","","","","","","","","","","","","","394841",
"[11928]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / LIAONING PROVINCE","","40.67","40.67","124.83","124.83","SAE","","","s_KL-5 [11928]","HAWAIITE [11928]","","","","QUATERNARY [11928]","","","","","VOL","","","","","WR [11928] ","49.55","1.55","","15.34","","2.65","8.42","","8.15","7.7","0.15","","1.4","3.64","0.27","","0.3","0.15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","147","483","","","","193","","","","","","","","24","555","23.1","183","34.3","","","","","","","","","","","","","276","","82.6","","28.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.70468","","","","","","","","","","","","","","","","","","","","","394845",
"[11928]","OCEAN ISLAND","HAINAN ISLAND / HAINAN ISLAND","","19.67","19.67","110.83","110.83","SAE","","","s_KW-W-1 [11928]","HAWAIITE [11928]","","","","QUATERNARY [11928]","","","","","VOL","","","","","WR [11928] ","48.64","2.95","","14.22","","","","11.06","6.99","7.98","0.14","","1.61","4.03","0.87","","1.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","212","","","","","","","","56.9","900","29","272","67.3","","","","","","","","","","","","","586","","111","","46.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.70298","","","","","","","","","","","","","","","","","","","","","394852",
"[11928]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / XISHA ISLAND","","16.58","16.58","112.98","112.98","SAE","","","s_SK-01 [11928]","HAWAIITE [11928]","","","","QUATERNARY [11928]","","","","","VOL","","","","","WR [11928] ","40.33","3.81","","12.01","","","","12.35","10.47","11.13","0.19","","1.77","3.39","2.75","","1.45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","223","329","","","","333","","","","","","","","37.7","1069","46.2","393","105","","","","","","","","","","","","","713","","215","","79","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.70295","","","","","","","","","","","","","","","","","","","","","394853",
