"CITATIONS","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE MIN","LATITUDE MAX","LONGITUDE MIN","LONGITUDE MAX","LAND OR SEA","ELEVATION MIN","ELEVATION MAX","SAMPLE NAME","ROCK NAME","MIN. AGE (YRS.)","MAX. AGE (YRS.)","GEOL.","AGE","ERUPTION DAY","ERUPTION MONTH","ERUPTION YEAR","ROCK TEXTURE","ROCK TYPE","DRILL DEPTH MIN","DRILL DEPTHAX","ALTERATION","MINERAL","MATERIAL","SIO2(WT%)","TIO2(WT%)","B2O3(WT%)","AL2O3(WT%)","CR2O3(WT%)","FE2O3(WT%)","FEO(WT%)","FEOT(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","H2OT(WT%)","CO2(WT%)","CO1(WT%)","F(WT%)","CL(WT%)","CL2(WT%)","OH(WT%)","CH4(WT%)","SO2(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","LOI(WT%)","VOLATILES(WT%)","O(WT%)","OTHERS(WT%)","HE(CCM/G)","HE(CCMSTP/G)","HE3(CCMSTP/G)","HE3(AT/G)","HE4(CCM/G)","HE4(CCMSTP/G)","HE4(AT/G)","HE4(MOLE/G)","HE4(NCC/G)","HE(NCC/G)","LI(PPM)","BE(PPM)","B(PPM)","C(PPM)","CO2(PPM)","F(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","P(PPM)","S(PPM)","CL(PPM)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","SE(PPM)","BR(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","RU(PPM)","RH(PPM)","PD(PPM)","AG(PPM)","CD(PPM)","IN(PPM)","SN(PPM)","SB(PPM)","TE(PPM)","I(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","RE(PPM)","OS(PPM)","IR(PPM)","PT(PPM)","AU(PPM)","HG(PPM)","TL(PPM)","PB(PPM)","BI(PPM)","TH(PPM)","U(PPM)","ND143_ND144","ND143_ND144_INI","EPSILON_ND","SR87_SR86","SR87_SR86_INI","PB206_PB204","PB206_PB204_INI","PB207_PB204","PB207_PB204_INI","PB208_PB204","PB208_PB204_INI","OS184_OS188","OS186_OS188","OS187_OS186","OS187_OS188","RE187_OS186","RE187_OS188","HF176_HF177","HE3_HE4","HE3_HE4(R/R(A))","HE4_HE3","HE4_HE3(R/R(A))","K40_AR40","AR40_K40","UNIQUE_ID",
"[1473]","SEAMOUNT","HAWAIIAN ISLANDS / LOIHI / SOUTH RIFT ZONE","","18.77","18.77","-155.19","-155.19","SAQ","-3000","-5000","s_2341-1 [1473]","TRANSITIONAL BASALT [1473]","","","","","","","","","VOL","","","","","GL [1473] ","48.66","3.18","","13.81","0.01","","","12","10.74","5.41","0.17","","0.72","3.01","0.38","0.6","","","","","","","0.103","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23639",
"[1473]","SEAMOUNT","HAWAIIAN ISLANDS / LOIHI / SHIELD STAGE","","18.72","18.72","-155.19","-155.19","SAQ","-4983","-4983","s_2335-6(I) [1473]","TRANSITIONAL BASALT [1473]","","","","","","","","","VOL","","","","","GL [1473] ","48.39","2.96","","13.96","0.03","","","10.67","11.49","6.27","0.16","","0.74","2.92","0.37","0.59","","","","","","","0.097","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23640",
"[8088]","RIFT VOLCANICS","EAST AFRICAN RIFT / KENYA PLATEAU / EAST KENYA PLATEAU / PRE-RIFT FIRST CYCLE VOLCANICS","","0.84","1.8","37.3","38.4","SAE","","","s_KM 306 [8088]","TRANSITIONAL BASALT [8088]","10000000 [8088]","12000000 [8088]","","MIOCENE [8088]","","","","","VOL","","","","","WR [8088] ","48.77","1.59","","12.39","","5.19","7.11","","9.95","9.48","0.15","","0.5","2.82","0.24","","","","","","","","","","","","","","","","1.32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","237222",
"[8088]","RIFT VOLCANICS","EAST AFRICAN RIFT / KENYA PLATEAU / EAST KENYA PLATEAU / PRE-RIFT FIRST CYCLE VOLCANICS","","0.84","1.8","37.3","38.4","SAE","","","s_KM 307 [8088]","TRANSITIONAL BASALT [8088]","10000000 [8088]","12000000 [8088]","","MIOCENE [8088]","","","","","VOL","","","","","WR [8088] ","49.74","1.54","","12.36","","6.01","6.48","","10.31","9.29","0.17","","0.77","2.73","0.29","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","237223",
"[8088]","RIFT VOLCANICS","EAST AFRICAN RIFT / KENYA PLATEAU / EAST KENYA PLATEAU / PRE-RIFT FIRST CYCLE VOLCANICS","","0.84","1.8","37.3","38.4","SAE","","","s_KM 325 [8088]","TRANSITIONAL BASALT [8088]","10000000 [8088]","12000000 [8088]","","MIOCENE [8088]","","","","","VOL","","","","","WR [8088] ","48.15","1.39","","12.87","","6.64","6.34","","11.12","9.33","0.17","","0.52","2.72","0.2","","","","","","","","","","","","","","","","0.87","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","237224",
"[8088]","RIFT VOLCANICS","EAST AFRICAN RIFT / KENYA PLATEAU / EAST KENYA PLATEAU / PRE-RIFT SECOND CYCLE VOLCANICS","","1.8","4.5","36.5","37.8","SAE","","","s_KM 252 [8088]","TRANSITIONAL BASALT [8088]","5000000 [8088]","8000000 [8088]","","MIOCENE [8088]","","","","","VOL","","","","","WR [8088] ","48.62","1.43","","14.36","","2.77","9.11","","10.08","10.19","0.17","","0.54","2.68","0.2","","","","","","","","","","","","","","","","0.61","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","237235",
"[7785]","RIFT VOLCANICS","EAST AFRICAN RIFT / ETHIOPIAN RIFT / AFAR DEPRESSION","ALID","14.85","14.85","39.95","39.95","SAE","","","s_ZU-68 [7785]","TRANSITIONAL BASALT [7785]","","","","","","","","","VOL","","","","HE3_HE4(R/R(A)) from OLIVINE [7785]","MIN [7785] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.08","","","","","238188",
"[7785]","RIFT VOLCANICS","EAST AFRICAN RIFT / ETHIOPIAN RIFT / AFAR DEPRESSION","AFDERA","13.447","13.447","40.978","40.978","SAE","","","s_C-230 [7785]","TRANSITIONAL BASALT [7785]","","","","","","","","","VOL","","","","HE3_HE4(R/R(A)) from OLIVINE [7785]","MIN [7785] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.08","","","","","238192",
"[7785]","RIFT VOLCANICS","EAST AFRICAN RIFT / ETHIOPIAN RIFT / AFAR DEPRESSION","TAT^ALI","13.445","13.445","40.978","40.978","SAE","","","s_G-114 [7785]","TRANSITIONAL BASALT [7785]","","","","","","","","","VOL","","","","HE3_HE4(R/R(A)) from OLIVINE [7785]","MIN [7785] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.86","","","","","238198",
"[7785]","RIFT VOLCANICS","EAST AFRICAN RIFT / ETHIOPIAN RIFT / AFAR DEPRESSION","PRUVOST","13.048","13.048","40.159","40.159","SAE","","","s_D-170 [7785]","TRANSITIONAL BASALT [7785]","","","","","","","","","VOL","","","","HE3_HE4(R/R(A)) from OLIVINE [7785]","MIN [7785] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.34","","","","","238203",
"[7785]","RIFT VOLCANICS","EAST AFRICAN RIFT / ETHIOPIAN RIFT / AFAR DEPRESSION","GABILEMA","11.088","11.088","41.19","41.19","SAE","","","s_H-275 [7785]","TRANSITIONAL BASALT [7785]","","","","","","","","","VOL","","","","HE3_HE4(R/R(A)) from OLIVINE [7785]","MIN [7785] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.23","","","","","238204",
"[7785]","RIFT VOLCANICS","EAST AFRICAN RIFT / ETHIOPIAN RIFT / AFAR DEPRESSION","AYALU","10.054","10.054","40.703","40.703","SAE","","","s_H-23 [7785]","TRANSITIONAL BASALT [7785]","","","","","","","","","VOL","","","","HE3_HE4(R/R(A)) from OLIVINE [7785]","MIN [7785] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.68","","","","","238207",
"[7785]","RIFT VOLCANICS","EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT","EAST LAKE ZWAI","8.242","8.242","39.95","39.95","SAE","","","s_5.030089 [7785]","TRANSITIONAL BASALT [7785]","","","","","","","","","VOL","","","","HE3_HE4(R/R(A)) from CLINOPYROXENE [7785]","MIN [7785] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.42","","","","","238213",
"[7785]","RIFT VOLCANICS","EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT","UTUBÒ","8.05","8.05","39.18","39.18","SAE","","","s_RV-351 [7785]","TRANSITIONAL BASALT [7785]","","","","","","","","","VOL","","","","HE3_HE4(R/R(A)) from OLIVINE [7785]","MIN [7785] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.96","","","","","238215",
"[7785]","RIFT VOLCANICS","EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT","ALUTU","7.874","7.874","38.905","38.905","SAE","","","s_RV-73 [7785]","TRANSITIONAL BASALT [7785]","","","","","","","","","VOL","","","","HE3_HE4(R/R(A)) from OLIVINE [7785]","MIN [7785] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.05","","","","","238217",
"[7785]","RIFT VOLCANICS","EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT","CHAMO","5.964","5.964","37.574","37.574","SAE","","","s_RV-165 [7785]","TRANSITIONAL BASALT [7785]","","","","","","","","","VOL","","","","HE3_HE4(R/R(A)) from OLIVINE [7785]","MIN [7785] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.37","","","","","238221",
"[449]","SEAMOUNT","WAKE SEAMOUNT GROUP / HIMU / DREDGE RC26 D4","","21.7","21.7","151.7","151.7","SAQ","-3440","-4500","s_RC264-1 [449]","TRANSITIONAL BASALT [449]","120000000 [449]","120000000 [449]","","CRETACEOUS [449]","","","","","VOL","","","E","","WR [449] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.512858","","","0.702782","","20.671","","15.783","","39.94","","","","","","","","","","","","","","","24068",
"[14399][13499]","SEAMOUNT","HAWAIIAN ISLANDS / MAHUKONA / DREDGE 6 / SHIELD STAGE / WEST RIFT ZONE","SOUTH FLANK","20.1","20.1","-156.4","-156.4","SAQ","-2990","-2990","s_D6-R3 [14399] / s_TUIM01-D6-3 [13499]","TRANSITIONAL BASALT [14399]","298000 [13499]","310000 [13499]","","PLEISTOCENE [13499]","","","","","VOL","","","","","WR [14399] ","47","2.59","","13.99","","","","12.33","11.12","9.55","0.18","","0.51","2.48","0.26","","","","","","","","","","","","","","","0.109","","","","","","","","","","","","","","","","","","","","","","","","","","190","","","","","307","404","","","","270","87","114","","","","","","6.3","355","30.1","141","13.2","","","","","","","","","","","","","88","11.9","27.6","4.08","19.3","5.51","1.86","5.98","0.93","5.35","1.01","2.58","0.37","2.2","0.33","3.74","0.81","","","","","","","","","0.97","","0.7","0.23","0.512927","","","0.703692","","","","","","","","","","","","","","0.283087","","","","","","","248653",
"[14399][13499]","SEAMOUNT","HAWAIIAN ISLANDS / MAHUKONA / DREDGE 6 / SHIELD STAGE / WEST RIFT ZONE","SOUTH FLANK","20.1","20.1","-156.4","-156.4","SAQ","-2990","-2990","s_D6-R5 [14399] / s_TUIM01-D6-5 [13499]","TRANSITIONAL BASALT [14399]","298000 [13499]","310000 [13499]","","PLEISTOCENE [13499]","","","","","VOL","","","","","WR [14399] ","46.32","2.35","","12.92","","","","12.57","10.17","12.47","0.18","","0.55","2.25","0.23","","","","","","","","","","","","","","","0.114","","","","","","","","","","","","","","","","","","","","","","","","","","220","","","","","285","541","","","","442","92","111","","","","","","6.9","324","27","130","12","","","","","","","","","","","","","80","10.7","25","3.7","17.3","5.01","1.7","5.46","0.84","4.86","0.91","2.39","0.32","1.96","0.3","3.36","0.73","","","","","","","","","0.86","","0.63","0.19","","","","","","","","","","","","","","","","","","","","","","","","","248655",
"[14399][13499]","SEAMOUNT","HAWAIIAN ISLANDS / MAHUKONA / DREDGE 6 / SHIELD STAGE / WEST RIFT ZONE","SOUTH FLANK","20.1","20.1","-156.4","-156.4","SAQ","-2990","-2990","s_D6-R6 [14399] / s_TUIM01-D6-6 [13499]","TRANSITIONAL BASALT [14399]","298000 [13499]","310000 [13499]","","PLEISTOCENE [13499]","","","","","VOL","","","","","WR [14399] ","46.36","2.36","","12.77","","","","12.48","10.11","12.77","0.18","","0.48","2.25","0.24","","","","","","","","","","","","","","","0.111","","","","","","","","","","","","","","","","","","","","","","","","","","210","","","","","282","549","","","","449","85","111","","","","","","6","321","27.4","129","12.1","","","","","","","","","","","","","79","10.8","25.3","3.73","17.6","5","1.71","5.4","0.85","4.91","0.93","2.45","0.33","2.01","0.3","3.42","0.74","","","","","","","","","0.9","","0.65","0.18","0.512921","","","0.703677","","","","","","","","","","","","","","0.283086","","","","","","","248657",
"[14399][13499]","SEAMOUNT","HAWAIIAN ISLANDS / MAHUKONA / DREDGE 6 / SHIELD STAGE / WEST RIFT ZONE","SOUTH FLANK","20.1","20.1","-156.4","-156.4","SAQ","-2990","-2990","s_D6-R8 [14399] / s_TUIM01-D6-8 [13499]","TRANSITIONAL BASALT [14399]","298000 [13499]","310000 [13499]","","PLEISTOCENE [13499]","","","","","VOL","","","","","WR [14399] ","46.3","2.34","","12.86","","","","12.62","10.14","12.59","0.18","","0.53","2.19","0.23","","","","","","","","","","","","","","","0.113","","","","","","","","","","","","","","","","","","","","","","","","","","240","","","","","277","559","","","","450","83","112","","","","","","6.5","326","27.3","129","12.1","","","","","","","","","","","","","78","10.7","25","3.68","17.3","4.93","1.69","5.4","0.84","4.88","0.92","2.41","0.34","2.02","0.3","3.37","0.74","","","","","","","","","0.87","","0.65","0.19","","","","","","","","","","","","","","","","","","","","","","","","","248660",
"[13519]","CONTINENTAL FLOOD BASALT","ETHIOPIAN PLATEAU / NORTHERN ETHIOPIAN PLATEAU / LALIBELA SECTION","","11.8869","11.8869","39.5156","39.5156","SAE","","","s_LAL1 [13519]","TRANSITIONAL BASALT [13519]","30000000 [13519]","30000000 [13519]","","OLIGOCENE [13519]","","","","","VOL","","","","","WR [13519] ","47.52","5.44","","8.05","","","","11.48","11.68","10.32","0.17","","1.3","2","0.61","","","","","","","","","","","","","","","","0.16","","","","","","","","","","","","","","","","","","","","","","","","","","","","53","","475","595","","","45","237","","","","","","","","","596","41.8","436","67","","","","","","","","","","","","","377","47.5","113","15.2","68.9","15.3","4.45","14.6","1.95","9.46","1.59","4.01","0.47","2.64","0.34","12.8","4.03","","","","","","","","","","","4.37","1.39","","","","","","","","","","","","","","","","","","","","","","","","","249625",
"[13519]","CONTINENTAL FLOOD BASALT","ETHIOPIAN PLATEAU / NORTHERN ETHIOPIAN PLATEAU / LALIBELA SECTION","","11.9742","11.9742","39.4275","39.4275","SAE","","","s_LAL3 [13519]","TRANSITIONAL BASALT [13519]","30000000 [13519]","30000000 [13519]","","OLIGOCENE [13519]","","","","","VOL","","","","","WR [13519] ","50.02","3.92","","10.99","","","","11.74","9.74","8.08","0.17","","1.27","2.4","0.36","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","41","","400","494","","","48","233","","","","","","","","","516","30","320","43.7","","","","","","","","","","","","","426","37.7","80.5","10.7","45.1","9.64","2.79","9.52","1.31","6.62","1.17","3.06","0.38","2.19","0.29","8.17","2.68","","","","","","","","","","","4.48","1.59","","","","","","","","","","","","","","","","","","","","","","","","","249626",
"[13519][20330]","CONTINENTAL FLOOD BASALT","ETHIOPIAN PLATEAU / NORTHERN ETHIOPIAN PLATEAU / LALIBELA SECTION","","11.945","11.945","39.0039","39.0039","SAE","","","s_LAL14 [13519]","TRANSITIONAL BASALT [13519] / BASALT [20330]","30000000 [13519]","30000000 [13519]","","OLIGOCENE [13519]","","","","","VOL","","","","","WR [13519] ","45.64","5.91","","7.78","","","","13.53","9.83","11.97","0.17","","1.17","1.95","0.52","","","","","","","","","","","","","","","","0.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","50","","482","814","","","59","611","","","","","","","","","684","50.6","495","59.8","","","","","","","","","","","","","369","49","115","16.2","79.9","17","4.8","14","2.12","10.3","1.65","4.29","0.46","2.94","0.39","14.3","3.58","","","","","","","","","","","5.33","1.67","0.51295","","","0.70424","","19.26","","15.56","","38.76","","","","","","","","","","","","","","","249631",
"[13519]","CONTINENTAL FLOOD BASALT","ETHIOPIAN PLATEAU / NORTHERN ETHIOPIAN PLATEAU / LALIBELA SECTION","","11.9336","11.9336","38.9861","38.9861","SAE","","","s_LAL15 [13519]","TRANSITIONAL BASALT [13519]","30000000 [13519]","30000000 [13519]","","OLIGOCENE [13519]","","","","","VOL","","","","","WR [13519] ","45.23","5.5","","9.22","","","","13.55","10.32","9.27","0.19","","1.17","2.91","0.49","","","","","","","","","","","","","","","","0.64","","","","","","","","","","","","","","","","","","","","","","","","","","","","43","","513","478","","","56","214","","","","","","","","","673","39.7","442","91.7","","","","","","","","","","","","","507","61.2","142","18.2","77.6","15.5","4.5","14.5","1.85","8.87","1.5","3.79","0.44","2.5","0.33","12.5","7.1","","","","","","","","","","","6.73","2.11","","","","","","","","","","","","","","","","","","","","","","","","","249632",
"[1657]","SUBMARINE RIDGE","NINETYEAST RIDGE / NINETYEAST RIDGE / SITE 214","HOLE 214","-11.337","-11.337","88.718","88.718","SAQ","-1635","-1655","s_22-214-48-1,147-150 [1657]","TRANSITIONAL BASALT [1657]","","","","","","","","","VOL","","","","","WR [1657] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15300","","","","","","","","","","","","","","","","","34.1","196","","","","","","","","","","","","","","","0.52","291","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.70493","","","","","","","","","","","","","","","","","","","","","25617",
"[9565]","OCEAN ISLAND","ICELAND / ICELAND / ELDGJA","SKALMARBAERHRAUN","63.937","63.937","-18.648","-18.648","SAE","","","s_H4 [9565]","TRANSITIONAL BASALT [9565]","","","","HOLOCENE [9565]","","","934","","VOL","","","","","WR [9565] ","47.43","4.49","","13.17","","","","15.28","9.94","5.06","0.21","","0.74","2.85","0.51","0.2","","","","0.03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","471","39","","","51","22","","145","","","","","","14.1","393","35.3","220","31.5","","","","","","","","","","","","0.185","181","25.9","61.6","8.32","37.1","8.87","2.96","8.96","1.35","7.64","1.43","3.64","0.48","2.94","0.404","6.22","2.12","","","","","","","","","1.81","","2.33","0.731","","","","","","","","","","","","","","","","","","","","","","","","","258768",
"[9565]","OCEAN ISLAND","ICELAND / ICELAND / HEKLA","","64.071","64.071","-19.538","-19.538","SAE","","","s_H66 [9565]","TRANSITIONAL BASALT [9565]","","","","HOLOCENE [9565]","","","1878","","VOL","","","","","WR [9565] ","46.29","4.4","","13.74","","","","15.41","9.68","5.39","0.25","","0.62","2.62","0.56","0.21","","","","0.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","414","0","","","51","18","","146","","","","","","12","332","40.6","244","38.9","","","","","","","","","","","","0.14","188","27.4","64.6","8.67","38.2","9.27","3.06","9.45","1.48","8.62","1.67","4.44","0.605","3.85","0.549","6.69","2.58","","","","","","","","","1.6","","2.12","0.652","","","","","","","","","","","","","","","","","","","","","","","","","258771",
"[9565]","OCEAN ISLAND","ICELAND / ICELAND / LJOSUFJOELL","SNAEFELLSNES PENINSULA, RAUDHELIHRAUN","64.822","64.822","-22.052","-22.052","SAE","","","s_H117 [9565]","TRANSITIONAL BASALT [9565]","","","","HOLOCENE [9565]","","","","","VOL","","","","","WR [9565] ","47.54","1.24","","17.37","","","","9.53","12.43","9.02","0.17","","0.32","1.81","0.13","0.22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","263","56","","","50","110","","68","","","","","","6.6","270","19.7","80","11.1","","","","","","","","","","","","0.082","93.2","8.98","21","2.88","12.8","3.21","1.13","3.41","0.581","3.6","0.733","2.01","0.288","1.87","0.278","2.12","0.676","","","","","","","","","1.023","","0.812","0.255","","","","","","","","","","","","","","","","","","","","","","","","","258805",
"[9565]","OCEAN ISLAND","ICELAND / ICELAND / LJOSUFJOELL","SNAEFELLSNESS PENINSULA, BARNABORGARHRAUN","64.765","64.765","-22.251","-22.251","SAE","","","s_H113 [9565]","TRANSITIONAL BASALT [9565]","","","","HOLOCENE [9565]","","","","","VOL","","","","","WR [9565] ","47.78","1.42","","15.84","","","","10.47","12.14","9.3","0.18","","0.33","1.93","0.14","0.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","284","262","","","55","147","","80","","","","","","6.7","219","22.5","85.7","11.3","","","","","","","","","","","","0.082","90","8.92","21.1","2.95","13.2","3.45","1.21","3.77","0.649","4.04","0.825","2.28","0.327","2.15","0.319","2.24","0.683","","","","","","","","","0.749","","0.797","0.25","","","","","","","","","","","","","","","","","","","","","","","","","258807",
"[9565]","OCEAN ISLAND","ICELAND / ICELAND / LJOSUFJOELL","SNAEFELLSNESS PENINSULA, HRAUDALSHRAUN","64.834","64.834","-22.286","-22.286","SAE","","","s_H114 [9565]","TRANSITIONAL BASALT [9565]","","","","HOLOCENE [9565]","","","","","VOL","","","","","WR [9565] ","47.58","1.45","","15.84","","","","10.29","11.95","9.52","0.18","","0.37","1.88","0.16","0.12","","","","0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","276","329","","","52","131","","75","","","","","","7.8","253","22.2","95.2","13.2","","","","","","","","","","","","0.096","107","10.3","24.2","3.34","14.8","3.74","1.29","3.91","0.664","4.09","0.824","2.26","0.322","2.11","0.311","2.4","0.794","","","","","","","","","0.907","","0.932","0.29","","","","","","","","","","","","","","","","","","","","","","","","","258809",
"[9565]","OCEAN ISLAND","ICELAND / ICELAND / LJOSUFJOELL","SNAEFELLSNES PENINSULA, BERSERKJAHRAUN","64.965","64.965","-22.884","-22.884","SAE","","","s_H102 [9565]","TRANSITIONAL BASALT [9565]","","","","HOLOCENE [9565]","","","","","VOL","","","","","WR [9565] ","46.82","1.67","","12.81","","","","10.01","11.08","13.77","0.18","","0.64","1.67","0.25","0.12","","","","0.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","280","1532","","","54","390","","76","","","","","","16.4","349","18.6","120","29.7","","","","","","","","","","","","0.174","228","20.4","43.7","5.43","21.9","4.62","1.45","4.48","0.651","3.73","0.723","1.94","0.268","1.74","0.252","2.96","1.74","","","","","","","","","1.07","","1.91","0.563","","","","","","","","","","","","","","","","","","","","","","","","","258813",
"[9565]","OCEAN ISLAND","ICELAND / ICELAND / ELDGJA","SKALMARBAERHRAUN","63.937","63.937","-18.648","-18.648","SAE","","","s_H4 [9565]","TRANSITIONAL BASALT [9565]","","","","HOLOCENE [9565]","","","934","","VOL","","","","","WR [9565] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.512955","","","0.703331","","19.243","","15.546","","38.917","","","","","","","","","","","","","","","258908",
