"CITATIONS","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE MIN","LATITUDE MAX","LONGITUDE MIN","LONGITUDE MAX","LAND OR SEA","ELEVATION MIN","ELEVATION MAX","SAMPLE NAME","ROCK NAME","MIN. AGE (YRS.)","MAX. AGE (YRS.)","GEOL.","AGE","ERUPTION DAY","ERUPTION MONTH","ERUPTION YEAR","ROCK TEXTURE","ROCK TYPE","DRILL DEPTH MIN","DRILL DEPTHAX","ALTERATION","MINERAL","MATERIAL","SIO2(WT%)","TIO2(WT%)","B2O3(WT%)","AL2O3(WT%)","CR2O3(WT%)","FE2O3(WT%)","FEO(WT%)","FEOT(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","H2OT(WT%)","CO2(WT%)","CO1(WT%)","F(WT%)","CL(WT%)","CL2(WT%)","OH(WT%)","CH4(WT%)","SO2(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","LOI(WT%)","VOLATILES(WT%)","O(WT%)","OTHERS(WT%)","HE(CCM/G)","HE(CCMSTP/G)","HE3(CCMSTP/G)","HE3(AT/G)","HE4(CCM/G)","HE4(CCMSTP/G)","HE4(AT/G)","HE4(MOLE/G)","HE4(NCC/G)","HE(NCC/G)","LI(PPM)","BE(PPM)","B(PPM)","C(PPM)","CO2(PPM)","F(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","P(PPM)","S(PPM)","CL(PPM)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","SE(PPM)","BR(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","RU(PPM)","RH(PPM)","PD(PPM)","AG(PPM)","CD(PPM)","IN(PPM)","SN(PPM)","SB(PPM)","TE(PPM)","I(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","RE(PPM)","OS(PPM)","IR(PPM)","PT(PPM)","AU(PPM)","HG(PPM)","TL(PPM)","PB(PPM)","BI(PPM)","TH(PPM)","U(PPM)","ND143_ND144","ND143_ND144_INI","EPSILON_ND","SR87_SR86","SR87_SR86_INI","PB206_PB204","PB206_PB204_INI","PB207_PB204","PB207_PB204_INI","PB208_PB204","PB208_PB204_INI","OS184_OS188","OS186_OS188","OS187_OS186","OS187_OS188","RE187_OS186","RE187_OS188","HF176_HF177","HE3_HE4","HE3_HE4(R/R(A))","HE4_HE3","HE4_HE3(R/R(A))","K40_AR40","AR40_K40","UNIQUE_ID",
"[10453]","RIFT VOLCANICS","EAST AFRICAN RIFT / CHILWA ALKALINE PROVINCE / NORTHERN CHILWA PROVINCE","CHILWA ISLAND","-15.33","-15.33","35.63","35.63","SAE","","","s_1968,P37, 168 [10453]","MELILITITE [10453]","","","","","","","","","VOL","","","","","WR [10453] ","13.6","1.98","","3.1","","4.06","8.2","","28.88","6.97","0.27","","1.91","0.5","5.42","","0.39","0.13","","24.28","","","","","","","","","","","","","","","","","","","","","","","","","40","6","","","","2720","","","","","","290","","","","","260","72","","","","26","33","228","","","","","","45","4639","87","125","212","","","","","","","","","","","","","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","304651",
"[10877]","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / LUCANIAN MAGMATIC PROVINCE / MONTE VULTURE","PEDRA DELLA SCIMMIA","40.95","40.95","15.62","15.62","SAE","","","s_VM 10 [10877]","MELILITITE [10877]","140000 [10877]","750000 [10877]","","PLEISTOCENE [10877]","","","","","VOL","","","","","WR [10877] ","37.8","2.05","","13.8","","","","10.44","17.3","3.81","0.22","","5.28","3.33","1.06","","","","","0.44","","","","","","","","","","","4.85","","","","","","","","","","","","","","34","9.7","","","","","","","","","","","","","13","","293","5","","","30","13","72","","","","","","","111","","78","545","136","","","","","","","","","","","","7.7","","218","437","48","189","35","7.6","26.8","3.6","16.5","2.7","5.9","0.76","4.3","0.58","","6.6","","","","","","","","","44","","56","13.1","","","","","","","","","","","","","","","","","","","","","","","","","315458",
"[10877]","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / LUCANIAN MAGMATIC PROVINCE / MONTE VULTURE","PEDRA DELLA SCIMMIA","40.95","40.95","15.62","15.62","SAE","","","s_VM 11 [10877]","MELILITITE [10877]","140000 [10877]","750000 [10877]","","PLEISTOCENE [10877]","","","","","VOL","","","","","WR [10877] ","38.6","2.06","","13.8","","","","10.62","17.1","3.42","0.21","","5.3","2.85","1.1","","","","","0.3","","","","","","","","","","","3.54","","","","","","","","","","","","","","25.5","9.7","17","","","","","","","","","","","","13","","302","6","","","30","13","62","","","","","","","107","","77","539","134","","","","","","","","","","","","7.6","","217","445","48","190","35","7.6","27.3","3.6","16.3","2.64","5.9","0.72","4.2","0.56","","6.6","","","","","","","","","40","","51","13","0.512593","","","0.706432","","19.553","","15.714","","39.5","","","","","","","","","","","","","","","315459",
"[10887]","RIFT VOLCANICS","EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / HOMA MOUNTAIN","","-0.4","-0.4","34.32","34.32","SAE","","","s_HB-19 [10887]","MELILITITE, OLIVINE [10887]","0 [10887]","13000000 [10887]","","NEOGENE-QUATERNARY [10887]","","","","","VOL","","","","","WR [10887] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.512827","","","0.703266","","20.165","","15.688","","39.825","","","","","","","","","","","","","","","316177",
"[10888]","INTRAPLATE VOLCANICS","NAMAQUALAND NATAL BELT / SOUTH AFRICA / WESTERN CAPE PROVINCE","SUTHERLAND TOWNLANDS","-32.4","-32.4","20.6","20.6","SAE","","","s_KSV-256 [10888]","MELILITITE, OLIVINE [10888]","63700000 [10888]","75800000 [10888]","","PHANEROZOIC [10888]","","","","","VOL","","","","HE3_HE4(R/R(A)) from OLIVINE [10888]","MIN [10888] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.07","","","","","316206",
"[10888]","INTRAPLATE VOLCANICS","NAMAQUALAND NATAL BELT / SOUTH AFRICA / WESTERN CAPE PROVINCE","SUTHERLAND TOWNLANDS","-32.4","-32.4","20.6","20.6","SAE","","","s_KSV-266 [10888]","MELILITITE, OLIVINE [10888]","63700000 [10888]","75800000 [10888]","","PHANEROZOIC [10888]","","","","","VOL","","","","HE3_HE4(R/R(A)) from OLIVINE [10888]","MIN [10888] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.12","","","","","316207",
"[15764][15879]","INTRAPLATE VOLCANICS","MADAGASCAR / MADAGASCAR / ALAOTRA DISTRICT / AMPARAFARAVOLA","","-17.4751","-17.4751","48.3541","48.3541","SAE","","","s_M707 [15764]","NEPHELINITE, OLIVINE-LEUCITE [15764] / MELILITITE [15879]","","","","CENOZOIC [15764]","","","","","VOL","","","","","WR [15764] ","38.65","3.02","","10.11","","","","11.84","14.79","14.57","0.16","","1.94","2.58","1.03","","","","","","","","","","","","","","","","0.46","","","","","","","","","","","","","","","","","","","","","","","","","","","","24","","265","590","","","66","430","80","100","18","","","","","56","1247","26","264","87","","","","","","","","","","","","0.5","1030","99.4","180","20.2","75.2","12.9","4.19","10.3","1.4","6.6","1.1","2.6","0.31","1.7","0.23","5.6","5.9","","","","","","","","","","","10.3","2.6","0.512769","","","0.704036","","18.6868","","15.5349","","38.9972","","","","","","","","","","","","","","","322259",
"[15764][15879]","INTRAPLATE VOLCANICS","MADAGASCAR / MADAGASCAR / ANKARATRA VOLCANIC COMPLEX / VOTOVORONA","","-19.41","-19.41","47.2","47.2","SAE","","","s_M783 [15764]","NEPHELINITE, OLIVINE-LEUCITE [15764] / MELILITITE [15879]","","","","CENOZOIC [15764]","","","","","VOL","","","","","WR [15764] ","40","2.69","","11.79","","","","10.59","13.23","13.59","0.14","","2.31","3.57","0.92","","","","","","","","","","","","","","","","0.88","","","","","","","","","","","","","","","","","","","","","","","","","","","","29","","276","570","","","56","280","70","90","17","","","","","59","1111","24","234","98","","","","","","","","","","","","0.7","1200","85.8","154","17.1","62.6","10.5","3.4","8.4","1.2","5.7","1","2.4","0.3","1.7","0.24","5.4","7","","","","","","","","","","","8.8","2.1","0.512732","","","0.704207","","18.773","","15.5631","","39.0591","","","","","","","","","","","","","","","322288",
"[11135]","INTRAPLATE VOLCANICS","ANDEAN BASINS / ARGENTINA / SALTA RIFT","SAN ANDRES-RIO SECO/ORAN","-23.103","-23.103","-64.779","-64.779","SAE","","","s_02-1 [11135]","MELILITITE [11135]","300000000 [11135]","300000000 [11135]","","CARBONIFEROUS [11135]","","","","","VOL","","","","","WR [11135] ","37.4757302615166","4.12178798824206","","4.95699239638584","","13.6344407926849","","","13.4391982037682","22.1925742735349","0.16161747638107","","1.94157907867192","0.50980009328257","","","","","","","","","","","","","","","","","4.52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","174","782","","","64","494","25","69","0","","","","","56.3914","638.1041","27.9097","241","139","","","","","","","","","","","","2.2811","667.8069","148.1184","301.8521","35.259","139.5043","23.3334","6.4129","17.1363","1.9124","8.464","1.2138","2.6262","0.2671","1.4233","0.201","8.4428","","","","","","","","","","4.7605","","19.9571","3.0982","0.512554","","","0.7053247","","23.5184","","15.8547","","48.9247","","","","","","","","","","","","","","","327536",
"[11135]","INTRAPLATE VOLCANICS","ANDEAN BASINS / ARGENTINA / SALTA RIFT","SAN ANDRES-RIO SECO/ORAN","-23.103","-23.103","-64.779","-64.779","SAE","","","s_02-2 [11135]","MELILITITE [11135]","300000000 [11135]","300000000 [11135]","","CARBONIFEROUS [11135]","","","","","VOL","","","","","WR [11135] ","41.3958143976437","3.63565240401763","","8.22623882554621","","12.8398357053281","","","12.0344696664634","17.0162338782977","0.170277391074243","","2.80727590689969","0","","","","","","","","","","","","","","","","","10.78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","228","504","","","40","284","53","90","0","","","","","91.2693","938.9153","35.0279","384","129","","","","","","","","","","","","4.0947","1814.2269","113.7145","224.417","25.3931","94.8374","17.4459","4.7152","14.4478","1.719","8.5436","1.3632","3.2027","0.3648","2.1048","0.3094","8.7155","","","","","","","","","","10.2758","","12.7625","3.4373","0.512604","","","0.7104422","","19.1677","","15.635","","39.2954","","","","","","","","","","","","","","","327537",
"[11135]","INTRAPLATE VOLCANICS","ANDEAN BASINS / ARGENTINA / SALTA RIFT","SAN ANDRES-RIO SECO/ORAN","-23.103","-23.103","-64.779","-64.779","SAE","","","s_02-4 [11135]","MELILITITE [11135]","300000000 [11135]","300000000 [11135]","","CARBONIFEROUS [11135]","","","","","VOL","","","","","WR [11135] ","39.4945560099708","4.10052767316636","","5.63283011945484","","13.6936042559161","","","11.5030592094614","22.1104768482049","0.169416538075558","","2.29845366943272","0","","","","","","","","","","","","","","","","","4.06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","195","816","","","74","542","35","77","0","","","","","75.653","625.599","23.8196","248","127","","","","","","","","","","","","2.4356","944.2903","129.4202","276.8406","33.1332","126.8342","21.5548","5.6882","15.2871","1.6522","7.4482","1.0701","2.3847","0.2363","1.3079","0.1816","6.8066","","","","","","","","","","3.9574","","17.5926","2.7068","0.512583","","","0.7056752","","21.1493","","15.7403","","44.3907","","","","","","","","","","","","","","","327538",
"[11135]","INTRAPLATE VOLCANICS","ANDEAN BASINS / ARGENTINA / SALTA RIFT","SAN ANDRES-RIO SECO/ORAN","-23.103","-23.103","-64.779","-64.779","SAE","","","s_02-5 [11135]","MELILITITE [11135]","300000000 [11135]","300000000 [11135]","","CARBONIFEROUS [11135]","","","","","VOL","","","","","WR [11135] ","36.96102975148","4.0829044492914","","4.60938423354213","","13.9570865253409","","","13.7529413028763","23.0254321969249","0.171911766285954","","1.79432906060964","0","","","","","","","","","","","","","","","","","3.47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","201","776","","","65","527","27","78","0","","","","","51.884","702.1011","28.9398","289","135","","","","","","","","","","","","2.427","534.4676","156.5222","334.005","38.5442","149.3069","25.0614","6.8631","17.8393","2.0722","9.0933","1.3286","2.8232","0.2755","1.5305","0.211","8.0786","","","","","","","","","","2.5689","","19.6381","3.161","0.512584","","","0.7050407","","23.024","","15.8381","","48.2313","","","","","","","","","","","","","","","327539",
"[11135]","INTRAPLATE VOLCANICS","ANDEAN BASINS / ARGENTINA / SALTA RIFT","SAN ANDRES-RIO SECO/ORAN","-23.103","-23.103","-64.779","-64.779","SAE","","","s_02-6 [11135]","MELILITITE [11135]","300000000 [11135]","300000000 [11135]","","CARBONIFEROUS [11135]","","","","","VOL","","","","","WR [11135] ","37.578896261531","4.09990829152506","","5.35145924367481","","12.9255003506501","","","13.5404865943788","22.7652802503102","0.16831202459945","","2.44915574256892","0","","","","","","","","","","","","","","","","","4.35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","203","765","","","62","523","44","76","8","","","","","78.5975","915.289","23.1985","267","135","","","","","","","","","","","","2.2402","906.2435","125.4683","250.4581","28.7673","108.5577","17.9059","4.8786","13.1129","1.4821","6.6327","0.9599","2.2665","0.2375","1.2892","0.1875","6.9759","","","","","","","","","","4.8313","","16.3023","2.7966","0.512539","","","0.7049678","","20.3402","","15.6869","","42.1505","","","","","","","","","","","","","","","327540",
"[11430]","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / CZECH REPUBLIC / BOHEMIAN MASSIF / OSECNA COMPLEX","","50.7","50.7","14.92","14.92","SAE","","","s_4 [11430]","MELILITITE [11430]","59000000 [11430]","68000000 [11430]","","CRETACEOUS-PALEOCENE [11430]","","","","","VOL","","","","","WR [11430] ","33.16","2.1","","8.27","","6.15","6.57","","15.41","17.25","0.19","","1.66","1.7","1.38","3.43","","0.84","","1.24","","0.12","","","","","","","","0.24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.7","","","770","","","62","535","","","","","","","","67","1040","24.8","278","186","","","","","","","","","","","","1.09","1260","118.7","208","22.7","81.57","13.37","3.6","10.3","1.3","6.4","1","2.5","0.31","1.76","0.23","5.41","7.33","","","","","","","","","","","21.24","4.34","0.512831","","","0.704206","","","","","","","","","","","","","","","","","","","","","336214",
"[11430]","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / CZECH REPUBLIC / BOHEMIAN MASSIF / OSECNA COMPLEX","","50.7","50.7","14.92","14.92","SAE","","","s_13 [11430]","MELILITITE [11430]","59000000 [11430]","68000000 [11430]","","CRETACEOUS-PALEOCENE [11430]","","","","","VOL","","","","","WR [11430] ","34.44","2.47","","8.45","","3.64","6.58","","15.92","12.66","0.16","","2.5","2.76","0.88","4.01","","0.87","","3.32","","0.15","","","","","","","","0.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.9","","","745","","","49","325","","","","","","","","70","3526","27.8","376","162","","","","","","","","","","","","0.93","939","85.3","163.4","19.2","75.2","12.9","3.6","10.4","1.3","6.9","1.2","2.8","0.35","2.06","0.28","7.85","3.11","","","","","","","","","","","12.31","3.68","","","","","","","","","","","","","","","","","","","","","","","","","336215",
"[11430]","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / CZECH REPUBLIC / BOHEMIAN MASSIF / OSECNA COMPLEX","","50.7","50.7","14.92","14.92","SAE","","","s_18 [11430]","MELILITITE [11430]","59000000 [11430]","68000000 [11430]","","CRETACEOUS-PALEOCENE [11430]","","","","","VOL","","","","","WR [11430] ","34.45","2.98","","9.76","","6.48","4.9","","8.75","15.64","0.24","","2.01","2.36","1.05","5.63","","2.42","","1.81","","0.19","","","","","","","","0.21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38","","","700","","","59","281","","","","","","","","36","1170","27.5","444","222","","","","","","","","","","","","8.65","4514","115.3","202","22","82.65","13.57","3.8","10.3","1.3","6.6","1.1","2.7","0.34","2.02","0.27","9.39","3.77","","","","","","","","","","","13.82","4.58","0.512817","","","0.704992","","","","","","","","","","","","","","","","","","","","","336216",
"[11430]","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / CZECH REPUBLIC / BOHEMIAN MASSIF / OSECNA COMPLEX","","50.7","50.7","14.92","14.92","SAE","","","s_39 [11430]","MELILITITE [11430]","59000000 [11430]","68000000 [11430]","","CRETACEOUS-PALEOCENE [11430]","","","","","VOL","","","","","WR [11430] ","34.09","2.72","","9.35","","4.8","6.5","","16.32","14.97","0.19","","1.23","1.8","0.96","4.01","","1","","1.05","","0.23","","","","","","","","0.16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.5","","","780","","","53","165","","","","","","","","58","1561","24.4","331","180","","","","","","","","","","","","0.79","1198","92.3","172.2","19.7","74.7","11.7","3.4","9.8","1.2","6.3","1","2.4","0.3","1.76","0.23","7.14","7.94","","","","","","","","","","","10.75","3.03","","","","","","","","","","","","","","","","","","","","","","","","","336217",
"[11430]","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / CZECH REPUBLIC / BOHEMIAN MASSIF / OSECNA COMPLEX","","50.7","50.7","14.92","14.92","SAE","","","s_9 [11430]","MELILITITE, CLINOPYROXENE [11430]","59000000 [11430]","68000000 [11430]","","CRETACEOUS-PALEOCENE [11430]","","","","","VOL","","","","","WR [11430] ","34.38","2.15","","8.09","","9.12","5.29","","14.47","15.96","0.19","","1.83","2.39","0.86","1.64","","0.92","","2.87","","0.09","","","","","","","","0.32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35","","","600","","","64","195","","","","","","","","21","1470","21.9","289","193","","","","","","","","","","","","1.23","1521","133.9","220.5","25.2","87.57","12.9","3.3","9.3","1.1","5.8","0.9","2.2","0.27","1.61","0.2","6.27","7.39","","","","","","","","","","","19.78","5.92","0.512754","","","0.704244","","","","","","","","","","","","","","","","","","","","","336218",
"[1661]","OCEANIC PLATEAU","ONTONG JAVA / MAIN (HIGH) PLATEAU - MALAITA","","-7.94","-9.25","160.79","161.91","SAQ","","","s_CRN233 [1661]","MELILITITE [1661]","","","","","","","","","VOL","","","F","","WR [1661] ","36.4","2.83","","6.95","","","","10.98","6.21","24.2","0.21","","2.32","0.76","1.34","","","","","","","","","","","","","","","","5.18","","","","","","","","","","","","","","","","","","","","","","","","","","","","21","","205","883","","","65","668","36","123","","","","","","66","1209","37","194","134","","","","","","","","","","","","","1714","87","172","","80","15.3","4.84","12.2","","7.78","","2.97","","1.94","0.22","","","","","","","","","","","7","","","","0.512788","","","0.704568","","","","","","","","","","","","","","","","","","","","","35905",
"[1661]","OCEANIC PLATEAU","ONTONG JAVA / MAIN (HIGH) PLATEAU - MALAITA","","-7.94","-9.25","160.79","161.91","SAQ","","","s_CRN235 [1661]","MELILITITE [1661]","","","","","","","","","VOL","","","F","","WR [1661] ","36","2.78","","6.86","","","","10.71","5.98","24.8","0.2","","2.26","0.75","1.36","","","","","","","","","","","","","","","","5.29","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","","191","875","","","66","692","39","120","","","","","","40","1473","36","162","132","","","","","","","","","","","","","1718","89","176","","79","15.2","4.8","12.2","","7.76","","2.98","","1.8","0.23","","","","","","","","","","","5","","","","0.512852","","","0.704645","","","","","","","","","","","","","","","","","","","","","35906",
"[1661]","OCEANIC PLATEAU","ONTONG JAVA / MAIN (HIGH) PLATEAU - MALAITA","","-7.94","-9.25","160.79","161.91","SAQ","","","s_CRN237 [1661]","MELILITITE [1661]","","","","","","","","","VOL","","","F","","WR [1661] ","35.7","2.78","","6.65","","","","10.98","6.24","25.1","0.2","","2.27","0.62","1.34","","","","","","","","","","","","","","","","5.15","","","","","","","","","","","","","","","","","","","","","","","","","","","","23","","197","861","","","68","724","35","116","","","","","","66","928","37","230","134","","","","","","","","","","","","","1728","93","183","","81","15.5","4.76","12.7","","11","","3.52","","1.95","0.27","","","","","","","","","","","10","","","","0.512836","","","0.704372","","","","","","","","","","","","","","","","","","","","","35907",
"[1661]","OCEANIC PLATEAU","ONTONG JAVA / MAIN (HIGH) PLATEAU - MALAITA","","-7.94","-9.25","160.79","161.91","SAQ","","","s_CRN242 [1661]","MELILITITE [1661]","","","","","","","","","VOL","","","F","","WR [1661] ","36.1","3.07","","7.15","","","","10.89","14.3","18","0.19","","1.04","1.25","1.37","","","","","","","","","","","","","","","","2.69","","","","","","","","","","","","","","","","","","","","","","","","","","","","23","","242","686","","","62","563","39","115","","","","","","57","1562","36","141","132","","","","","","","","","","","","","1393","90","174","","81","16.3","5.78","12.7","","11","","3.31","","1.76","0.2","","","","","","","","","","","13","","","","0.512764","","","0.704207","","","","","","","","","","","","","","","","","","","","","35908",
"[9238]","RIFT VOLCANICS","EAST AFRICAN RIFT / WESTERN EAST AFRICAN RIFT (TANGANYIKA RIFT) / VIRUNGA PROVINCE / NYIRAGONGO","","-1.52","-1.52","29.25","29.25","SAE","","","s_NY47 [9238]","MELILITITE [9238]","","","","","","","","","VOL","","","","","WR [9238] ","33.09","2.63","","10.38","","1.82","10.51","","17.17","6.49","0.22","","4.22","3.67","1.98","","","","","","","","","","","","","","","","7.65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","362384",
"[9238]","RIFT VOLCANICS","EAST AFRICAN RIFT / WESTERN EAST AFRICAN RIFT (TANGANYIKA RIFT) / VIRUNGA PROVINCE / NYIRAGONGO","","-1.52","-1.52","29.25","29.25","SAE","","","s_AP64 [9238]","MELILITITE [9238]","","","","","","","","","VOL","","","","","WR [9238] ","33.38","2.68","","10.61","","6.89","4.25","","16.88","7.8","0.23","","3.07","3.18","1.44","","","","","","","","","","","","","","","","9.13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","362388",
"[9238]","RIFT VOLCANICS","EAST AFRICAN RIFT / WESTERN EAST AFRICAN RIFT (TANGANYIKA RIFT) / VIRUNGA PROVINCE / NYIRAGONGO","","-1.52","-1.52","29.25","29.25","SAE","","","s_AP60 [9238]","MELILITITE [9238]","","","","","","","","","VOL","","","","","WR [9238] ","34.11","2.92","","11.67","","7.85","3.75","","16.92","6.48","0.24","","3.71","3.71","1.57","","","","","","","","","","","","","","","","6.79","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","362390",
"[9238]","RIFT VOLCANICS","EAST AFRICAN RIFT / WESTERN EAST AFRICAN RIFT (TANGANYIKA RIFT) / VIRUNGA PROVINCE / NYIRAGONGO","","-1.52","-1.52","29.25","29.25","SAE","","","s_AP63 [9238]","MELILITITE [9238]","","","","","","","","","VOL","","","","","WR [9238] ","35.29","2.78","","12.2","","7.72","4.47","","17.77","6.42","0.28","","3.48","4.52","1.78","","","","","","","","","","","","","","","","2.49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","362391",
"[9900]","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / LUCANIAN MAGMATIC PROVINCE / MONTE VULTURE","LAGHI DI MONTICCHIO","40.935","40.935","15.622","15.622","SAE","","","s_10 [9900]","MELILITITE, LEUCITE [9900]","","","","","","","","","VOL","","","","","WR [9900] ","37.16","2.16","","15.06","","6.33","5.16","","14.7","4.49","0.28","","5.18","3.58","1.72","","0.91","0.83","","1.36","","","0.34","","","","","0.41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","365146",
"[11579]","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / UMBRIA-LATIUM-ABRUZZO DISTRICT / PIAN DI CELLE (VULSINI VOLCANIC DISTRICT)","PIAN DI CELLE QUARRY","42.8614","42.8614","12.2733","12.2733","SAE","","","s_PC/8 [11579]","MELILITITE, OLIVINE-LEUCITE-KALSILITE [11579]","","","UPPER [11579]","PLEISTOCENE [11579]","","","","","VOL","","","","","WR [11579] ","43.1","0.81","","9.9","","5.04","1.66","","13.6","7.6","0.09","","4.88","0.82","0.33","","","","","7.28","","","","","","","","","","","4.51","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","124","565","","","45","109","36","90","12","","","","","451","1324","34","295","14","","","","","","","","","","","","","624","62.7","135","16.8","69.6","14.2","2.75","11.3","1.3","6.6","1.03","2.6","0.3","2","0.29","","","","","","","","","","","30","","30","6","","","","","","","","","","","","","","","","","","","","","","","","","366213",
"[11579]","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / UMBRIA-LATIUM-ABRUZZO DISTRICT / PIAN DI CELLE (VULSINI VOLCANIC DISTRICT)","PIAN DI CELLE QUARRY","42.8614","42.8614","12.2733","12.2733","SAE","","","s_PC/9 [11579]","MELILITITE, OLIVINE-LEUCITE-KALSILITE [11579]","","","UPPER [11579]","PLEISTOCENE [11579]","","","","","VOL","","","","","WR [11579] ","44.6","0.93","","11.6","","4.26","3.38","","8.4","11.2","0.09","","7.33","0.52","0.43","","","","","2.64","","","","","","","","","","","4.13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","159","837","","","44","146","37","96","11","","","","","515","808","48","384","15","","","","","","","","","","","","","807","97","210","","","","","","","","","","","","","","","","","","","","","","","29","","42","","","","","","","","","","","","","","","","","","","","","","","","","","366214",
