"CITATIONS","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE MIN","LATITUDE MAX","LONGITUDE MIN","LONGITUDE MAX","LAND OR SEA","ELEVATION MIN","ELEVATION MAX","SAMPLE NAME","ROCK NAME","MIN. AGE (YRS.)","MAX. AGE (YRS.)","GEOL.","AGE","ERUPTION DAY","ERUPTION MONTH","ERUPTION YEAR","ROCK TEXTURE","ROCK TYPE","DRILL DEPTH MIN","DRILL DEPTHAX","ALTERATION","MINERAL","MATERIAL","SIO2(WT%)","TIO2(WT%)","B2O3(WT%)","AL2O3(WT%)","CR2O3(WT%)","FE2O3(WT%)","FEO(WT%)","FEOT(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","H2OT(WT%)","CO2(WT%)","CO1(WT%)","F(WT%)","CL(WT%)","CL2(WT%)","OH(WT%)","CH4(WT%)","SO2(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","LOI(WT%)","VOLATILES(WT%)","O(WT%)","OTHERS(WT%)","HE(CCM/G)","HE(CCMSTP/G)","HE3(CCMSTP/G)","HE3(AT/G)","HE4(CCM/G)","HE4(CCMSTP/G)","HE4(AT/G)","HE4(MOLE/G)","HE4(NCC/G)","HE(NCC/G)","LI(PPM)","BE(PPM)","B(PPM)","C(PPM)","CO2(PPM)","F(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","P(PPM)","S(PPM)","CL(PPM)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","SE(PPM)","BR(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","RU(PPM)","RH(PPM)","PD(PPM)","AG(PPM)","CD(PPM)","IN(PPM)","SN(PPM)","SB(PPM)","TE(PPM)","I(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","RE(PPM)","OS(PPM)","IR(PPM)","PT(PPM)","AU(PPM)","HG(PPM)","TL(PPM)","PB(PPM)","BI(PPM)","TH(PPM)","U(PPM)","ND143_ND144","ND143_ND144_INI","EPSILON_ND","SR87_SR86","SR87_SR86_INI","PB206_PB204","PB206_PB204_INI","PB207_PB204","PB207_PB204_INI","PB208_PB204","PB208_PB204_INI","OS184_OS188","OS186_OS188","OS187_OS186","OS187_OS188","RE187_OS186","RE187_OS188","HF176_HF177","HE3_HE4","HE3_HE4(R/R(A))","HE4_HE3","HE4_HE3(R/R(A))","K40_AR40","AR40_K40","UNIQUE_ID",
"[12564]","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / KAROO PROVINCE - DRONNING MAUD LAND / VESTFJELLA BASALTS AND DIKES","BASEN, VESTFJELLA","-73.0217","-73.0217","-13.3631","-13.3631","SAE","","","s_AL/B13A-98 [12564]","PICRITE [12564]","","","MIDDLE [12564]","JURASSIC [12564]","","","","","VOL","","","","","WR [12564] ","46.14","2.89","","10.53","","","","12.88","10.88","14.81","0.17","","0.25","1.19","0.25","","","","","","","","","","","","","","","","4.86","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","","428","727","","","","569","","","","","","","","4.47","237","22.66","150","8.97","","","","","","","","","","","","","42","12.62","34.3","5.15","24.08","6.11","2.32","6.13","0.94","5.3","0.95","2.23","0.29","1.56","0.22","4.02","0.66","","","","","","","","","","","0.9","0.26","","","","","","","","","","","","","","","","","","","","","","","","","370172",
"[12564]","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / KAROO PROVINCE - DRONNING MAUD LAND / VESTFJELLA BASALTS AND DIKES","BASEN, VESTFJELLA","-73.0217","-73.0217","-13.3631","-13.3631","SAE","","","s_AL/B13B-98 [12564]","PICRITE [12564]","","","MIDDLE [12564]","JURASSIC [12564]","","","","","VOL","","","","","WR [12564] ","45.66","2.58","","8.86","","","","13.99","9.38","18.09","0.2","","0.17","0.85","0.22","","","","","","","","","","","","","","","","6.45","","","","","","","","","","","","","","","","","","","","","","","","","","","","28","","397","929","","","","974","","","","","","","","4.33","180","20.62","138","8.25","","","","","","","","","","","","","26","10.96","28.68","4.11","19.71","5.43","1.98","5.36","0.84","4.66","0.83","1.98","0.25","1.35","0.2","3.53","0.59","","","","","","","","","","","0.74","0.22","","","","","","","","","","","","","","","","","","","","","","","","","370173",
"[12564]","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / KAROO PROVINCE - DRONNING MAUD LAND / VESTFJELLA BASALTS AND DIKES","WEST MUREN, VESTFJELLA","-73.7303","-73.7303","-13.2694","-13.2694","SAE","","","s_AL/WM1B-98 [12564]","PICRITE [12564]","","","MIDDLE [12564]","JURASSIC [12564]","","","","","VOL","","","","","WR [12564] ","44.6","2.43","","10.54","","","","14.38","10.59","14.52","0.2","","0.85","1.68","0.23","","","","","","","","","","","","","","","","1.93","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","","421","1052","","","","587","","","","","","","","13.09","292","19","121","6.84","","","","","","","","","","","","","93","9.08","23.07","3.32","16.67","4.91","1.72","5.05","0.78","4.39","0.77","1.74","0.23","1.19","0.17","3.1","0.49","","","","","","","","","","","0.57","0.18","","","","","","","","","","","","","","","","","","","","","","","","","370176",
"[12564]","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / KAROO PROVINCE - DRONNING MAUD LAND / VESTFJELLA BASALTS AND DIKES","WEST MUREN, VESTFJELLA","-73.7303","-73.7303","-13.2694","-13.2694","SAE","","","s_AL/WM1C-98 [12564]","PICRITE [12564]","","","MIDDLE [12564]","JURASSIC [12564]","","","","","VOL","","","","","WR [12564] ","44.07","2.14","","9.13","","","","14.37","9.24","18.65","0.2","","0.51","1.5","0.19","","","","","","","","","","","","","","","","1.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","23","","375","1101","","","","856","","","","","","","","8.71","281","16.25","104","6.08","","","","","","","","","","","","","81","8.32","22.57","3.5","16.71","4.64","1.63","4.64","0.71","3.99","0.7","1.63","0.2","1.13","0.16","2.9","0.45","","","","","","","","","","","0.52","0.15","","","","","","","","","","","","","","","","","","","","","","","","","370177",
"[12564]","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / KAROO PROVINCE - DRONNING MAUD LAND / VESTFJELLA BASALTS AND DIKES","WEST MUREN, VESTFJELLA","-73.7303","-73.7303","-13.2694","-13.2694","SAE","","","s_AL/WM3A-03 [12564]","PICRITE [12564]","","","MIDDLE [12564]","JURASSIC [12564]","","","","","VOL","","","","","WR [12564] ","43.84","2.08","","8.88","","","","14.44","8.99","19.47","0.2","","0.48","1.43","0.19","","","","","","","","","","","","","","","","1.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","","361","1099","","","","897","","","","","","","","8.37","270","15.55","102","5.95","","","","","","","","","","","","","76","7.91","21.48","3.33","16.01","4.3","1.55","4.59","0.69","3.81","0.67","1.56","0.2","1.06","0.14","2.81","0.43","","","","","","","","","","","0.49","0.14","","","","","","","","","","","","","","","","","","","","","","","","","370179",
"[12564]","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / KAROO PROVINCE - DRONNING MAUD LAND / VESTFJELLA BASALTS AND DIKES","WEST MUREN, VESTFJELLA","-73.7303","-73.7303","-13.2694","-13.2694","SAE","","","s_AL/WM3B-03 [12564]","PICRITE [12564]","","","MIDDLE [12564]","JURASSIC [12564]","","","","","VOL","","","","","WR [12564] ","44.18","2.14","","9.18","","","","14.51","9.02","18.46","0.2","","0.72","1.4","0.19","","","","","","","","","","","","","","","","2.24","","","","","","","","","","","","","","","","","","","","","","","","","","","","24","","373","1087","","","","842","","","","","","","","11.23","313","15.92","103","5.98","","","","","","","","","","","","","115","8.02","21.75","3.4","16.36","4.44","1.55","4.62","0.7","3.88","0.69","1.6","0.2","1.08","0.15","2.79","0.45","","","","","","","","","","","0.49","0.15","","","","","","","","","","","","","","","","","","","","","","","","","370180",
"[12564]","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / KAROO PROVINCE - DRONNING MAUD LAND / VESTFJELLA BASALTS AND DIKES","KJAKEBEINET, VESTFJELLA","-73.7893","-73.7893","-14.8728","-14.8728","SAE","","","s_AL/KB5-98 [12564]","PICRITE [12564]","","","MIDDLE [12564]","JURASSIC [12564]","","","","","VOL","","","","","WR [12564] ","46.53","3.01","","13.81","","","","15.59","11.7","6.2","0.19","","0.39","2.34","0.24","","","","","","","","","","","","","","","","1.79","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","","557","85","","","","97","","","","","","","","4.63","395","22.41","131","7.58","","","","","","","","","","","","","128","12.13","29.54","4.2","22.17","5.68","2.17","5.85","0.91","5.05","0.91","2.09","0.28","1.56","0.22","3.44","0.53","","","","","","","","","","","0.8","0.21","0.512848","","","0.703482","","","","","","","","","","","","","","","","","","","","","370181",
"[12564]","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / KAROO PROVINCE - DRONNING MAUD LAND / VESTFJELLA BASALTS AND DIKES","KJAKEBEINET, VESTFJELLA","-73.7917","-73.7917","-14.8417","-14.8417","SAE","","","s_AL/KB17-98 [12564]","PICRITE [12564]","","","MIDDLE [12564]","JURASSIC [12564]","","","","","VOL","","","","","WR [12564] ","46.51","3.02","","13.83","","","","15.92","10.78","6.16","0.23","","0.49","2.81","0.24","","","","","","","","","","","","","","","","1.34","","","","","","","","","","","","","","","","","","","","","","","","","","","","29","","528","55","","","","95","","","","","","","","6.3","437","20.67","124","7.76","","","","","","","","","","","","","160","11.67","29.87","4.47","21.4","5.6","2.03","5.7","0.86","4.8","0.85","2.08","0.27","1.49","0.22","3.53","0.55","","","","","","","","","","","0.77","0.2","","","","","","","","","","","","","","","","","","","","","","","","","370182",
"[12564]","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / KAROO PROVINCE - DRONNING MAUD LAND / VESTFJELLA BASALTS AND DIKES","EAST MUREN, VESTFJELLA","-73.7278","-73.7278","-15.0406","-15.0406","SAE","","","s_MHR-1 [12564]","PICRITE [12564]","","","MIDDLE [12564]","JURASSIC [12564]","","","","","VOL","","","","","WR [12564] ","47.96","1.53","","11.01","","","","10.79","9.4","16.52","0.19","","1.21","1.24","0.17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29","","300","980","","","","684","","","","","","","","26","284","17.78","102","6.4","","","","","","","","","","","","","313","7.53","16.69","2.4","12.15","3.67","1.33","3.91","0.63","3.69","0.69","1.58","0.22","1.26","0.19","2.62","0.41","","","","","","","","","","","0.42","0.14","","","","","","","","","","","","","","","","","","","","","","","","","370183",
"[12564]","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / KAROO PROVINCE - DRONNING MAUD LAND / VESTFJELLA BASALTS AND DIKES","UTPOSTANE, VESTFJELLA","-73.9175","-73.9175","-15.5622","-15.5622","SAE","","","s_X2-KHG-90 [12564]","PICRITE [12564]","","","MIDDLE [12564]","JURASSIC [12564]","","","","","VOL","","","","","WR [12564] ","47.56","4.02","","12.67","","","","16.05","10.17","5.12","0.23","","0.7","3.03","0.46","","","","","","","","","","","","","","","","0.28","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","","585","89","","","","50","","","","","","","","14.2","441","40.2","246","16.49","","","","","","","","","","","","","268","21.45","53.02","7.59","39.43","9.84","3.34","10.21","1.58","8.78","1.59","3.73","0.48","2.79","0.39","6.76","1","","","","","","","","","","","1.28","0.43","0.512908","","","0.70339","","","","","","","","","","","","","","","","","","","","","370184",
"[12564]","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / KAROO PROVINCE - DRONNING MAUD LAND / VESTFJELLA BASALTS AND DIKES","UTPOSTANE, VESTFJELLA","-73.9236","-73.9236","-15.6358","-15.6358","SAE","","","s_X6-KHG-90 [12564]","PICRITE [12564]","","","MIDDLE [12564]","JURASSIC [12564]","","","","","VOL","","","","","WR [12564] ","45.31","2.61","","14.36","","","","15.69","12.09","6.8","0.19","","0.2","2.51","0.24","","","","","","","","","","","","","","","","0.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","","494","123","","","","117","","","","","","","","3.2","479","22.1","125","8.76","","","","","","","","","","","","","116","11.53","28.04","4.08","20.83","5.27","1.95","5.62","0.89","4.81","0.87","2.09","0.28","1.52","0.21","3.45","0.5","","","","","","","","","","","0.56","0.17","0.512861","","","0.70355","","","","","","","","","","","","","","","","","","","","","370185",
"[12564]","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / KAROO PROVINCE - DRONNING MAUD LAND / VESTFJELLA BASALTS AND DIKES","EAST MUREN, VESTFJELLA","-73.7286","-73.7286","-15.0358","-15.0358","SAE","","","s_128-KHG-91 [12564]","PICRITE [12564]","","","MIDDLE [12564]","JURASSIC [12564]","","","","","VOL","","","","","WR [12564] ","46.88","2.66","","13.85","","","","15.99","11.36","6.16","0.22","","0.27","2.39","0.22","","","","","","","","","","","","","","","","0.87","","","","","","","","","","","","","","","","","","","","","","","","","","","","31","","516","68","","","","78","","","","","","","","2.7","422","21.53","123","7.35","","","","","","","","","","","","","110","10.78","26.7","3.91","21.22","5.44","1.88","5.42","0.84","4.7","0.86","2.05","0.28","1.49","0.22","3.36","0.4","","","","","","","","","","","0.63","0.2","0.512833","","","0.70348","","","","","","","","","","","","","","","","","","","","","370186",
"[12564]","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / KAROO PROVINCE - DRONNING MAUD LAND / VESTFJELLA BASALTS AND DIKES","BASEN, VESTFJELLA","-73.0417","-73.0417","-13.4","-13.4","SAE","","","s_AL/B3-03 [12564]","PICRITE [12564]","","","MIDDLE [12564]","JURASSIC [12564]","","","","","VOL","","","","","WR [12564] ","48.28","2.62","","10.66","","","","13.02","9.96","12.98","0.19","","0.26","1.82","0.22","","","","","","","","","","","","","","","","2.68","","","","","","","","","","","","","","","","","","","","","","","","","","","","28","","448","988","","","","634","","","","","","","","5.27","282","21.17","132","6.68","","","","","","","","","","","","","49","10.18","28.22","4.38","20.89","5.51","1.89","5.7","0.88","4.93","0.89","2.14","0.28","1.55","0.22","3.58","0.49","","","","","","","","","","","0.6","0.19","","","","","","","","","","","","","","","","","","","","","","","","","370189",
"[12564]","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / KAROO PROVINCE - DRONNING MAUD LAND / VESTFJELLA BASALTS AND DIKES","BASEN, VESTFJELLA","-73.0417","-73.0417","-13.4","-13.4","SAE","","","s_AL/B5-03 [12564]","PICRITE [12564]","","","MIDDLE [12564]","JURASSIC [12564]","","","","","VOL","","","","","WR [12564] ","45.46","1.59","","7.09","","","","13.21","7.13","23.81","0.2","","0.26","1.11","0.13","","","","","","","","","","","","","","","","1.78","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","","280","1275","","","","1193","","","","","","","","7.26","225","13.57","81","5.2","","","","","","","","","","","","","66","7.11","19.04","2.83","13.06","3.43","1.19","3.47","0.55","3.14","0.58","1.42","0.18","1.01","0.15","2.2","0.4","","","","","","","","","","","0.46","0.14","","","","","","","","","","","","","","","","","","","","","","","","","370190",
"[12401]","OCEANIC PLATEAU","CARIBBEAN-COLOMBIAN PLATEAU / GORGONA ISLAND","","3","3","-78.32","-78.32","SAE","","","s_GOR-94-32_LEACHED [12401]","PICRITE [12401]","88000000 [12401]","88000000 [12401]","","CRETACEOUS [12401]","","","","","VOL","","","","","WR [12401] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.55","0.42","","","","","","","","","0.2","0.34","","","","","","","","","","","","","","0.513283","","","","","","","","","","","","","","","","","0.283322","","","","","","","370289",
"[12401]","OCEANIC PLATEAU","CARIBBEAN-COLOMBIAN PLATEAU / GORGONA ISLAND","","3","3","-78.32","-78.32","SAE","","","s_GOR-94-34_LEACHED [12401]","PICRITE [12401]","88000000 [12401]","88000000 [12401]","","CRETACEOUS [12401]","","","","","VOL","","","","","WR [12401] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.66","0.41","","","","","","","","","0.2","0.39","","","","","","","","","","","","","","0.513236","","","","","","","","","","","","","","","","","0.283314","","","","","","","370290",
"[12016]","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / MAUNA LOA / KAUNAMANO FLOW","","19.0502","19.0502","-155.5501","-155.5501","SAE","","","s_ML1 A [12016]","PICRITE [12016]","","","","","","","","","VOL","","","","HE3_HE4(R/R(A)) from OLIVINE [12016]","MIN [12016] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.7","","","","","374630",
"[12016]","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / MAUNA LOA / KAUNAMANO FLOW","","19.0502","19.0502","-155.5501","-155.5501","SAE","","","s_ML1 A [12016]","PICRITE [12016]","","","","","","","","","VOL","","","","HE3_HE4(R/R(A)) from OLIVINE [12016]","MIN [12016] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8","","","","","374631",
"[7288]","INTRAPLATE VOLCANICS","BALTIC SHIELD / KOLA-LAPLAND PROVINCE / PECHENGA-PASVIK GREENSTONE BELT / NORTHERN PECHENGA GROUP - PILGUJARVI VOLCANIC FORM","SHULGJAUR FLOW, SUPPVAARA SERIES, SW PART OF THE COMPLEX, S-VI DRILL CORE","69.4","69.45","30","30.3","SAE","","","s_S-VI/375.6 [7288]","PICRITE [7288]","","","PALEO [7288]","PROTEROZOIC [7288]","","","","","VOL","375.6","375.6","","","WR [7288] ","45.62","2.46","","9.65","0.14","","","15.09","11.75","14.45","0.22","0.09","0.18","0.12","0.21","","","","","","","","","","","","","","","","11.51","","","","","","","","","","","","","","","","","","","","","","","","85","","","","29.1","","301","825","","","","653","161","","","","","","","19.1","272","","166","28.9","","","","","","","","","","","","","54.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","375188",
"[7288]","INTRAPLATE VOLCANICS","BALTIC SHIELD / KOLA-LAPLAND PROVINCE / PECHENGA-PASVIK GREENSTONE BELT / NORTHERN PECHENGA GROUP - PILGUJARVI VOLCANIC FORM","SHULGJAUR FLOW, SUPPVAARA SERIES, SW PART OF THE COMPLEX, S-VI DRILL CORE","69.4","69.45","30","30.3","SAE","","","s_S-VI/376.8 [7288]","PICRITE [7288]","","","PALEO [7288]","PROTEROZOIC [7288]","","","","","VOL","376.8","376.8","","","WR [7288] ","46.83","2.48","","9.27","0.12","","","14.96","11.62","13.88","0.23","0.09","0.13","0.16","0.22","","","","","","","","","","","","","","","","10.76","","","","","","","","","","","","","","","","","","","","","","","","20","","","","36.9","","308","737","","","","605","118","","","","","","","11.9","256","","182","19.6","","","","","","","","","","","","","51.3","17.83","43.71","","26.22","5.87","1.97","","0.81","","","","","1.79","","","","","","","","","","","","","","2","0.48","","","","","","","","","","","","","","","","","","","","","","","","","375189",
"[7288]","INTRAPLATE VOLCANICS","BALTIC SHIELD / KOLA-LAPLAND PROVINCE / PECHENGA-PASVIK GREENSTONE BELT / NORTHERN PECHENGA GROUP - PILGUJARVI SEDIMENTARY F","KOTSELVAARA QUARRY","69.4","69.4","30.23","30.23","SAE","","","s_P-I [7288]","PICRITE [7288]","","","PALEO [7288]","PROTEROZOIC [7288]","","","","","VOL","","","","","WR [7288] ","44.17","2.75","","8.32","0.53","","","17.95","7.4","17.69","0.18","0.12","0.47","0.15","0.26","","","","","","","","","","","","","","","","10.06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3200","","","120","850","240","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","375627",
"[7288]","INTRAPLATE VOLCANICS","BALTIC SHIELD / KOLA-LAPLAND PROVINCE / PECHENGA-PASVIK GREENSTONE BELT / NORTHERN PECHENGA GROUP - PILGUJARVI SEDIMENTARY F","KOTSELVAARA QUARRY","69.4","69.4","30.23","30.23","SAE","","","s_K-1 [7288]","PICRITE [7288]","","","PALEO [7288]","PROTEROZOIC [7288]","","","","","VOL","","","","","WR [7288] ","46.81","2.8","","7.87","0.2","","","19.71","4.18","18.32","0.15","0.08","0.38","0.23","0.28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5870","","","","","","370","1250","","","92","558","180","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","375628",
"[7288]","INTRAPLATE VOLCANICS","BALTIC SHIELD / KOLA-LAPLAND PROVINCE / PECHENGA-PASVIK GREENSTONE BELT / NORTHERN PECHENGA GROUP - PILGUJARVI SEDIMENTARY F","KIERDZHIPORI AREA, S-2792 DRILL CORE","69.4","69.43","30.65","30.65","SAE","","","s_S-2792/773.0 [7288]","PICRITE [7288]","","","PALEO [7288]","PROTEROZOIC [7288]","","","","","VOL","773","773","","","WR [7288] ","48.06","2.27","","7.71","0.17","","","15.78","9.33","15.43","0.2","0.11","0.04","0.67","0.21","","","","","","","","","","","","","","","","5.37","","","","","","","","","","","","","","","","","","","","","","","","5300","","","","","","310","1100","","","84","820","170","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","375629",
"[1627][40]","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / MAUNA KEA / POST-SHIELD STAGE / WAIMEA CANYON SERIES","KAWALII GULCH","19.83","19.83","-155.42","-155.42","SAE","","","s_KI-4 [1627]","PICRITE [1627] / ANKARAMITE [40]","","","","","","","","","VOL","","","F","","WR [1627] ","45.99","2.17","","9.99","","","","12.06","17.22","17.22","0.21","","1.4","9.47","2.17","0.21","0.39","","","0.17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.2","","220","1400","","","78","585","","108","16","","","","","1.2","317","21","146","13","","","","","","","","","","","","","142","11.3","28","","18","4.61","1.69","","0.84","","0.7","","","1.47","0.22","3.4","0.81","","","","","","","","","","","0.3","","","","","","","","","","","","","","","","","","","","","","","","","","3758",
"[1627][40]","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / MAUNA KEA / POST-SHIELD STAGE / WAIMEA CANYON SERIES","KAWALII GULCH","19.83","19.83","-155.42","-155.42","SAE","","","s_KI-5 [1627]","PICRITE [1627] / ANKARAMITE [40]","","","","","","","","","VOL","","","F","","WR [1627] ","46.78","2.08","","9.76","","","","11.61","16.91","16.97","0.21","","1.25","9.39","2.09","0.39","0.19","","","0.19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28","","209","1245","","","77","636","","107","16","","","","","7.4","296","20","144","13.3","","","","","","","","","","","","","128","11.1","26.7","","16.6","4.53","1.65","","0.78","","0.7","","","1.49","0.22","3.4","0.75","","","","","","","","","","","0.3","","","","","","","","","","","","","","","","","","","","","","","","","","3759",
"[7288]","INTRAPLATE VOLCANICS","BALTIC SHIELD / KOLA-LAPLAND PROVINCE / PECHENGA-PASVIK GREENSTONE BELT / NORTHERN PECHENGA GROUP - PILGUJARVI FORMATION","","69.4","69.52","30","31","SAE","","","s_S-87/74 [7288]","PICRITE [7288]","","","PALEO [7288]","PROTEROZOIC [7288]","","","","GLOBULAR [7288] ","VOL","","","","","WR [7288] ","54.04","3.4","","10.02","","","","13.42","9.28","5.39","0.14","","1.13","2.79","0.39","","","","","","","","","","","","","","","","2.14","","","","","","","","","","","","","","","","","","","","","","","","9400","","","","27","","320","270","","","49","140","190","","","","","","","23","116","26","288","53","","","","","","","","","","","","","460","36.2","70","","38","8.6","2.7","","1.4","","","","","1.71","0.26","","2","","","","","","","","","","","1.4","3.9","","","","","","","","","","","","","","","","","","","","","","","","","376045",
"[7288]","INTRAPLATE VOLCANICS","BALTIC SHIELD / KOLA-LAPLAND PROVINCE / PECHENGA-PASVIK GREENSTONE BELT / NORTHERN PECHENGA GROUP - PILGUJARVI FORMATION","","69.4","69.52","30","31","SAE","","","s_S-87/73 [7288]","PICRITE [7288]","","","PALEO [7288]","PROTEROZOIC [7288]","","","","GLOBULAR [7288] ","VOL","","","","","WR [7288] ","42.87","4.03","","12.06","","","","17.78","13.16","8.51","0.22","","0.63","0.32","0.43","","","","","","","","","","","","","","","","2.01","","","","","","","","","","","","","","","","","","","","","","","","400","","","","32","","320","240","","","56","150","230","","","","","","","","116","28","320","60","","","","","","","","","","","","","470","43.5","91","","45","11","3.3","","1.5","","","","","1.97","0.32","","3","","","","","","","","","","","1.1","5","","","","","","","","","","","","","","","","","","","","","","","","","376046",
"[7288]","INTRAPLATE VOLCANICS","BALTIC SHIELD / KOLA-LAPLAND PROVINCE / PECHENGA-PASVIK GREENSTONE BELT / NORTHERN PECHENGA GROUP - PILGUJARVI FORMATION","","69.4","69.52","30","31","SAE","","","s_S-87/76 [7288]","PICRITE [7288]","","","PALEO [7288]","PROTEROZOIC [7288]","","","","GLOBULAR [7288] ","VOL","","","","","WR [7288] ","53.51","3.8","","10.15","","","","13.85","8.94","5.15","0.18","","1.32","2.76","0.34","","","","","","","","","","","","","","","","2.67","","","","","","","","","","","","","","","","","","","","","","","","4500","","","","24","","310","49","","","51","92","200","","","","","","","28","113","27","296","58","","","","","","","","","","","","","340","35.7","72","","36","8.4","2.9","","1.2","","","","","1.63","0.25","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","376047",
"[7288]","INTRAPLATE VOLCANICS","BALTIC SHIELD / KOLA-LAPLAND PROVINCE / PECHENGA-PASVIK GREENSTONE BELT / NORTHERN PECHENGA GROUP - PILGUJARVI FORMATION","","69.4","69.52","30","31","SAE","","","s_S-87/75 [7288]","PICRITE [7288]","","","PALEO [7288]","PROTEROZOIC [7288]","","","","GLOBULAR [7288] ","VOL","","","","","WR [7288] ","48.08","3.89","","10.31","","","","16.84","10.53","8.29","0.21","","1.03","0.4","0.42","","","","","","","","","","","","","","","","4.21","","","","","","","","","","","","","","","","","","","","","","","","300","","","","30","","270","140","","","52","92","170","","","","","","","31","142","30","326","63","","","","","","","","","","","","","740","43.2","89","","44","10","3.5","","1.2","","","","","1.9","0.28","","3","","","","","","","","","","","1.3","5","","","","","","","","","","","","","","","","","","","","","","","","","376048",
